symbol,timestamp,open,high,low,close,volume,trade_count,vwap,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,TP,sma,mad,CCI,prev_close,Actual Returns,TR,ATR_12,ATR_26,ATR_Ratio
AMD,2021-05-06 04:00:00+00:00,77.63,78.0599,76.47,77.89,37113120,287527,77.324472,76.47,89.2,76.47,89.2,11.154752553024363,11.154752553024363,12.098649206498239,43.43806151112694,0.2785264531981726,77.4733,81.24108974358975,1.8621153846153826,-134.8928132924835,77.83,0.0007709109597842101,1.5899,2.896241666666666,2.7498000000000005,1.0532553882706617
AMD,2021-05-07 04:00:00+00:00,78.85,79.5718,78.22,78.81,36953998,270402,78.9519,76.47,89.2,76.47,89.2,18.38177533385705,18.38177533385705,9.956482290107814,39.57603002373849,0.2515786015963632,78.86726666666667,81.27252307692308,1.8306820512820492,-87.59053885852663,77.89,0.01181152907947114,1.6817999999999955,2.8038916666666664,2.6941000000000006,1.0407526322952623
AMD,2021-05-10 04:00:00+00:00,78.16,78.3,75.92,75.99,45311158,300552,76.463173,75.92,89.2,75.92,89.2,0.5271084337348884,0.5271084337348884,9.894306211491656,36.08110685642251,0.2742240211993511,76.73666666666666,81.12290769230769,1.989304536489151,-146.99411930771677,78.81,-0.03578226113437388,2.8900000000000006,2.7780583333333326,2.6971769230769236,1.0299874322534763
AMD,2021-05-11 04:00:00+00:00,73.39,76.93,72.75,76.83,50805859,378152,75.687446,72.75,89.2,72.75,89.2,24.802431610942236,24.802431610942236,12.272555691574851,36.26050975074024,0.3384551341373328,75.50333333333333,80.90226666666666,2.2009384615384606,-163.5342810254212,75.99,0.011054086063955859,4.180000000000007,2.7730583333333336,2.7998692307692314,0.9904242322672577
AMD,2021-05-12 04:00:00+00:00,75.06,76.13,74.16,74.64,41084571,330014,74.901484,72.75,89.2,72.75,89.2,11.489361702127662,11.489361702127662,13.27108592673724,32.96440014296301,0.40258842476071116,74.97666666666667,80.64784358974359,2.3875410256410246,-158.35474971030146,76.83,-0.0285044904334244,2.6700000000000017,2.728891666666667,2.8419846153846158,0.9602063473159782
AMD,2021-05-13 04:00:00+00:00,75.15,75.7,72.5,73.09,46162794,332509,73.794996,72.5,89.2,72.5,89.2,3.5329341317365466,3.5329341317365466,11.746722242479676,31.95304629206132,0.3676244867268924,73.76333333333334,80.33553589743589,2.5807873767258367,-169.77254366560794,74.64,-0.020766345123258256,3.200000000000003,2.827225,2.859292307692308,0.9887848795290926
AMD,2021-05-14 04:00:00+00:00,73.92,75.0274,72.72,74.59,38219466,245154,74.226007,72.5,85.27,72.5,89.2,16.366483946750225,12.514970059880257,11.343663965058312,27.696403465125353,0.40957173299926763,74.11246666666666,79.98633589743591,2.656561932938854,-147.40528997119233,73.09,0.020522643316459144,2.3074000000000012,2.579508333333333,2.886884615384616,0.8935266479258536
AMD,2021-05-17 04:00:00+00:00,74.19,75.52,73.41,74.65,40778578,262724,74.375927,72.5,84.1,72.5,89.2,18.534482758620747,12.87425149700602,14.945138830035484,22.675496624132805,0.6590876079922259,74.52666666666667,79.6667205128205,2.7175102564102547,-126.09713453774124,74.59,0.0008043973723019793,2.1099999999999994,2.535341666666666,2.913038461538462,0.8703426680221987
AMD,2021-05-18 04:00:00+00:00,74.76,75.7699,74.24,74.44,32006223,213999,75.076907,72.5,82.0,72.5,89.2,20.421052631578924,11.616766467065853,14.06886303416282,18.773742238167895,0.7493904441470473,74.81663333333334,79.48248846153845,2.9129611439842193,-106.78378226547757,74.65,-0.002813127930341719,1.529900000000012,2.439083333333335,2.7899576923076927,0.8742366739317345
AMD,2021-05-19 04:00:00+00:00,73.16,76.97,72.76,76.23,73963832,460056,75.36248,72.5,79.5718,72.5,89.2,52.74470431856113,22.335329341317387,22.319931557449515,18.688931432714973,1.1942861280114965,75.32000000000001,79.30389871794871,3.0545628205128184,-86.94967609756266,74.44,0.024046211714132237,4.209999999999994,2.494916666666667,2.8707269230769232,0.8690888174039723
AMD,2021-05-20 04:00:00+00:00,76.76,78.27,76.25,78.06,49134292,308962,77.299183,72.5,79.5718,72.5,89.2,78.62213297887392,33.2934131736527,37.33777132687699,20.39438092528497,1.830787189062728,77.52666666666666,79.25203846153846,3.106423076923075,-37.028049134478984,76.23,0.024006296733569465,2.039999999999992,2.529083333333334,2.8624576923076925,0.8835356205018371
AMD,2021-05-21 04:00:00+00:00,78.6,78.81,77.04,77.17,40200438,259439,77.583809,72.5,79.5718,72.5,89.2,66.03693543369445,27.964071856287433,47.27186162426583,22.85733595981065,2.0681264740292784,77.67333333333335,79.07396153846155,3.036086785009859,-30.755120089530024,78.06,-0.011401486036382247,1.769999999999996,2.5149166666666667,2.7232307692307693,0.9235047925729243
AMD,2021-05-24 04:00:00+00:00,77.26,78.01,76.8,77.44,33189426,224776,77.499411,72.5,79.5718,72.5,89.2,69.85491671144547,29.580838323353277,57.535948414830784,27.458464485452637,2.0953811326672347,77.41666666666667,78.88088461538463,2.940789940828402,-33.1933024386751,77.17,0.00349876895166501,1.210000000000008,2.483258333333334,2.6905384615384618,0.9229596115542597
AMD,2021-05-25 04:00:00+00:00,77.37,78.77,76.8365,77.86,47352386,298006,77.773075,72.5,78.81,72.5,89.2,84.94453248811406,32.095808383233525,70.44064438613782,32.260687703958496,2.1834824177506458,77.82216666666666,78.73699358974358,2.855154142011832,-21.360829750328882,77.44,0.005423553719008378,1.9334999999999951,2.504233333333334,2.657596153846154,0.9422926540998833
AMD,2021-05-26 04:00:00+00:00,77.81,78.59,77.59,78.34,30353197,213174,78.165261,72.5,78.81,72.5,89.2,92.55150554675122,34.97005988023953,78.40200463177582,37.997674038654196,2.06333694404608,78.17333333333333,78.68103205128206,2.829636883629191,-11.961457454983208,77.86,0.006164911379398896,1.0,2.3467333333333342,2.595673076923077,0.9040943384577395
AMD,2021-05-27 04:00:00+00:00,78.11,78.43,77.47,78.42,35877825,212215,78.033435,72.5,78.81,72.5,89.2,93.81933438985737,35.44910179640719,81.4414449139725,43.50864616110972,1.8718450721817466,78.10666666666667,78.58090384615386,2.742881952662719,-11.526493852613983,78.34,0.0010211896859841918,0.960000000000008,2.0784000000000007,2.525288461538462,0.8230346875832922
AMD,2021-05-28 04:00:00+00:00,78.75,81.09,78.66,80.08,40949847,294643,80.286953,72.5,81.09,72.5,89.2,88.24214202561113,45.38922155688621,85.88248623235584,48.166003940559996,1.7830519288737439,79.94333333333333,78.58590384615384,2.7494204142011793,32.91431847886087,78.42,0.021168069370058662,2.6700000000000017,2.0784000000000007,2.5049038461538466,0.8297324478906761
AMD,2021-06-01 04:00:00+00:00,81.0,82.91,80.66,80.81,43432642,298396,81.576754,72.72,82.91,72.5,89.2,79.39156035328759,49.76047904191617,87.78981496072427,53.423634068530184,1.6432767349392632,81.46,78.5648782051282,2.7219253451676475,70.90867499388828,80.08,0.009115884115884265,2.8299999999999983,2.047566666666667,2.4506730769230773,0.8355119603457972
AMD,2021-06-02 04:00:00+00:00,81.01,82.6,80.66,81.97,35199299,249284,81.900669,72.76,82.91,72.5,89.2,90.73891625615765,56.70658682634729,88.94869171433298,57.81939971154454,1.538388363734136,81.74333333333333,78.4523141025641,2.574726134122285,85.21344431301026,80.81,0.014354659076846854,1.9399999999999977,2.01695,2.402211538461539,0.8396221430572789
AMD,2021-06-03 04:00:00+00:00,81.09,81.89,80.26,80.28,29811569,213927,80.927829,72.76,82.91,72.5,89.2,74.08866995073893,46.58682634730539,85.25612459513054,61.99268692811862,1.3752609996399445,80.81,78.25923717948717,2.3222409270216957,73.22705095846699,81.97,-0.020617299011833623,1.7099999999999937,1.9836166666666664,2.390288461538461,0.8298649717741394
AMD,2021-06-04 04:00:00+00:00,80.92,82.19,80.81,81.58,26386889,184217,81.535913,72.76,82.91,72.5,85.27,86.89655172413794,71.10415035238842,83.87156806198665,67.55026143427872,1.2416172236962741,81.52666666666666,78.09821153846154,2.1237576923076906,107.62229422006962,80.28,0.01619332336821122,1.9099999999999966,2.015291666666665,2.2606730769230765,0.8914564813633329
AMD,2021-06-07 04:00:00+00:00,81.37,81.68,80.38,81.35,29006572,178848,81.11931,76.25,82.91,72.5,84.1,76.57657657657653,76.29310344827584,81.53845497217972,71.56426760960046,1.1393738480912114,81.13666666666667,77.99051923076924,2.0160653846153833,104.03589288011914,81.58,-0.002819318460407061,1.3000000000000114,1.7727916666666665,2.2091346153846154,0.8024824084149437
AMD,2021-06-08 04:00:00+00:00,81.88,82.645,80.45,80.89,26955925,178664,81.151508,76.8,82.91,72.5,82.91,66.93944353518827,80.59558117195009,79.04803160855985,74.79126499470497,1.0569152910323987,81.32833333333333,77.95013461538461,1.975680769230768,113.99273170580837,81.35,-0.0056545789797172175,2.194999999999993,1.7857083333333332,2.190288461538462,0.8152845457073034
AMD,2021-06-09 04:00:00+00:00,81.09,81.677,79.8,79.96,28500756,181625,80.315259,76.8,82.91,72.5,82.91,51.718494271685714,71.66186359269929,71.24394721166547,76.87776110404543,0.9267172481160679,80.479,77.98125,2.0067961538461527,82.97637323428522,80.89,-0.011497094820126175,1.8770000000000095,1.794625000000001,2.1263269230769235,0.8440023876493414
AMD,2021-06-10 04:00:00+00:00,80.01,81.71,79.7,81.56,28563843,192327,81.057341,76.8365,82.91,72.5,82.91,77.77228945418629,87.03170028818448,71.98067111235494,78.54626677975376,0.9164111047338639,80.99,78.09214743589745,2.1176935897435882,91.22668731483556,79.96,0.020010005002501385,2.009999999999991,1.8612916666666663,2.140942307692308,0.8693796465131873
AMD,2021-06-11 04:00:00+00:00,81.63,82.33,80.7,81.31,24261767,163391,81.309645,77.47,82.91,72.5,82.91,70.58823529411774,84.63016330451494,68.71900782635092,78.01067360077003,0.8808923786253859,81.44666666666667,78.21842948717948,2.2560417159763326,95.39531580544175,81.56,-0.0030652280529671616,1.6299999999999955,1.8359999999999996,2.129019230769231,0.862368913096496
AMD,2021-06-14 04:00:00+00:00,81.47,81.55,80.2,81.55,27771340,181893,80.97705,77.47,82.91,72.5,82.91,75.0,86.93563880883765,68.4036925110356,78.60821123852374,0.8701850790558737,81.10000000000001,78.35791794871795,2.348942406311636,77.82458590481819,81.31,0.0029516664616897614,1.3499999999999943,1.865166666666666,2.1197923076923075,0.8798817978055419
AMD,2021-06-15 04:00:00+00:00,81.55,81.68,80.225,80.47,26176741,169365,80.842545,78.66,82.91,72.5,82.91,42.5882352941177,76.56099903938522,63.53345086282148,76.79043247736854,0.8273615450928198,80.79166666666667,78.43193333333332,2.428651282051282,64.77486361182547,81.55,-0.013243408951563396,1.4550000000000125,1.9064166666666662,2.1110692307692314,0.9030573885878703
AMD,2021-06-16 04:00:00+00:00,80.73,81.45,78.96,80.11,29546141,224565,80.24731,78.96,82.91,72.5,82.91,29.113924050633035,73.10278578290107,59.012536818610954,73.0683919148698,0.8076342625326285,80.17333333333333,78.56411282051282,2.4304256410256397,44.14097913980814,80.47,-0.004473716913135362,2.490000000000009,1.891416666666667,2.095684615384616,0.9025292511962921
AMD,2021-06-17 04:00:00+00:00,80.74,85.37,80.57,84.56,77699518,478363,83.70166,78.96,85.37,72.5,85.37,87.36349453978157,93.70629370629369,60.93077783573001,72.72252451440517,0.837852896919999,83.5,78.87167692307693,2.478886390532542,124.47317996230716,80.11,0.055548620646610924,5.260000000000005,2.0939166666666673,2.137223076923078,0.9797370659506643
AMD,2021-06-18 04:00:00+00:00,84.16,85.77,83.48,84.65,58443810,343527,84.761221,78.96,85.77,72.5,85.77,83.5535976505141,91.55990957045975,63.52385030700928,72.03814206511561,0.8818085598264012,84.63333333333334,79.24308717948718,2.4935404339250464,144.1122584982899,84.56,0.0010643330179753718,2.289999999999992,2.1230833333333337,2.122607692307693,1.0002240833420912
AMD,2021-06-21 04:00:00+00:00,83.47,84.19,82.21,82.59,44352689,299286,82.71423,78.96,85.77,72.72,85.77,53.30396475770938,75.63218390804603,59.18464325855116,69.7089302472555,0.849025269052688,82.99666666666666,79.59821538461539,2.34519644970414,96.60743722855295,84.65,-0.024335499113998793,2.440000000000012,2.1839166666666685,2.093376923076924,1.0432505692556626
AMD,2021-06-22 04:00:00+00:00,82.94,84.04,82.48,83.58,32066334,216378,83.381454,78.96,85.77,72.76,85.77,67.84140969162999,83.16679477325135,64.23527813805362,68.93892020314499,0.93177087701358,83.36666666666667,79.95414615384615,2.170461143984217,104.8170653282252,82.59,0.011986923356338552,1.5600000000000023,2.154750000000002,2.06463076923077,1.0436490786208754
AMD,2021-06-23 04:00:00+00:00,83.72,84.485,83.1603,83.82,25941705,171472,83.945169,78.96,85.77,72.76,85.77,71.3656387665198,85.01152959262103,72.68562108123096,67.64736837050246,1.0744781775269387,83.82176666666668,80.31165000000001,2.0111051282051244,116.35780471935111,83.58,0.002871500358937462,1.3246999999999929,2.156808333333334,2.0344269230769236,1.0601552254682696
AMD,2021-06-24 04:00:00+00:00,84.5,87.1399,84.365,86.1,42171169,284699,86.166052,78.96,87.1399,72.76,87.1399,87.2871306495189,92.7683780832968,72.67034830317843,68.52726575042112,1.0604588919080264,85.86829999999999,80.7367141025641,1.902510848126228,179.8180161930033,83.82,0.027201145311381625,3.319900000000004,2.250550000000002,2.103273076923077,1.0700227301403864
AMD,2021-06-25 04:00:00+00:00,86.3,86.36,85.1,85.62,27750644,193995,85.672577,78.96,87.1399,76.25,87.1399,81.41908825291272,86.04303069816993,72.24344642365816,68.16210151900613,1.05987704037432,85.69333333333333,81.13568846153846,1.827521794871794,166.25957200926646,86.1,-0.0055749128919859725,1.2600000000000051,2.1991333333333345,1.9898115384615391,1.1051967941816423
AMD,2021-06-28 04:00:00+00:00,86.4,88.0,86.15,87.08,30242681,221939,87.282233,78.96,88.0,76.8,88.0,89.82300884955751,91.78571428571428,79.54725524202777,69.04519700387151,1.1521041099725937,87.07666666666667,81.50299615384614,1.9382132149901434,191.71164003745832,85.62,0.017052090633029593,2.3799999999999955,2.229966666666668,2.002888461538462,1.113375362377285
AMD,2021-06-29 04:00:00+00:00,87.35,90.3,86.66,89.52,46166061,334329,89.308483,78.96,90.3,76.8,90.3,93.12169312169311,94.22222222222221,84.60331192804041,70.7906803096385,1.1951193512759792,88.82666666666665,81.93197051282051,2.184281952662722,210.43364374094799,87.08,0.028020211299954134,3.6400000000000006,2.3974666666666686,2.0748115384615393,1.1555105715502123
AMD,2021-06-30 04:00:00+00:00,90.79,94.335,90.6,93.93,70643443,493519,93.139085,78.96,94.335,76.8365,94.335,97.36585365853668,97.68551590136305,89.80335490644379,73.83383760209523,1.2162899535360923,92.955,82.5295987179487,2.5724932938856044,270.17631252478594,89.52,0.04926273458445052,4.814999999999998,2.686216666666669,2.213465384615385,1.2135797041765934
AMD,2021-07-01 04:00:00+00:00,93.95,94.175,91.7,93.31,57982585,380238,93.052702,78.96,94.335,77.47,94.335,93.33333333333339,93.92232434034989,91.01259544320666,74.87124052737173,1.215588185825957,93.06166666666667,83.11573333333332,2.895851282051284,228.96970791695526,93.93,-0.0066006600660066805,2.4749999999999943,2.7712166666666675,2.234292307692308,1.2403107047031472
AMD,2021-07-02 04:00:00+00:00,93.31,95.27,92.205,94.7,51336085,322375,94.29376,80.57,95.27,77.47,95.27,96.12244897959188,96.7977528089888,93.95326758854252,76.57352143973665,1.2269680931741362,94.05833333333334,83.72669487179486,3.2657548323471417,210.90863607200603,93.31,0.014896581288179167,3.0649999999999977,2.8191333333333333,2.313715384615385,1.2184443048088929
AMD,2021-07-06 04:00:00+00:00,94.93,95.41,93.32,94.47,44904595,294021,94.357522,82.21,95.41,78.66,95.41,92.87878787878789,94.38805970149255,94.56442339438858,77.76544063165585,1.2160211866129953,94.39999999999999,84.35336153846153,3.645618934911243,183.7207644007928,94.7,-0.0024287222808870856,2.0900000000000034,2.5549666666666666,2.3571769230769233,1.083909587631445
AMD,2021-07-07 04:00:00+00:00,95.02,95.44,90.31,90.54,51458136,365851,92.130701,82.21,95.44,78.96,95.44,62.96296296296304,70.2669902912622,88.53267736264257,79.12375580957887,1.118913990580875,92.09666666666668,84.82079743589745,3.8961120315581876,124.49794687345211,94.47,-0.0416005080978088,5.1299999999999955,2.7916333333333334,2.451792307692308,1.138609222557229
AMD,2021-07-08 04:00:00+00:00,88.0,90.3399,87.45,89.74,45613299,348053,89.41767,82.48,95.44,78.96,95.44,56.018518518518476,65.4126213592233,80.26321033463894,80.91739544077124,0.9919153959100038,89.17663333333333,85.11759102564103,4.002873570019724,67.60214025732675,90.54,-0.008835873647006998,3.0900000000000034,2.845799999999999,2.461792307692308,1.1559870388366196
AMD,2021-07-09 04:00:00+00:00,90.0,91.26,88.53,90.9,35247046,233991,90.201907,83.1603,95.44,78.96,95.44,63.02841274623977,72.45145631067966,74.20222621722021,79.2950566545351,0.9357736704886557,90.23000000000002,85.44400128205129,4.119942504930966,77.4444256964038,89.74,0.012926231334967841,2.730000000000004,2.9432999999999994,2.4921769230769235,1.1810156705753074
AMD,2021-07-12 04:00:00+00:00,91.23,91.9,89.65,90.81,28516885,205817,90.473181,84.365,95.44,78.96,95.44,58.19413092550795,71.90533980582528,66.61656260640342,77.6044255395347,0.8584119029715175,90.78666666666668,85.82771923076923,4.187052958579884,78.95684601959849,90.9,-0.000990099009900991,2.25,3.0204083333333336,2.5129461538461544,1.2019391377369906
AMD,2021-07-13 04:00:00+00:00,90.38,91.41,89.8299,90.26,30318985,208384,90.58864,85.1,95.44,78.96,95.44,49.90328820116063,68.5679611650486,58.02146267087797,77.37771376909812,0.7498472085130236,90.49996666666665,86.17284615384617,4.251304536489153,67.85557194943499,90.81,-0.006056601695848429,1.5801000000000016,2.875425,2.5002576923076933,1.1500514562345108
AMD,2021-07-14 04:00:00+00:00,90.73,91.395,88.94,89.05,28058072,210139,89.820002,86.15,95.44,78.96,95.44,31.216361679224907,61.22572815533981,51.67214241413035,74.93604390160444,0.6895499111479517,89.795,86.50585897435897,4.222535305719921,51.92995499150319,90.26,-0.013405716818081226,2.4549999999999983,2.975008333333333,2.54468076923077,1.1691086635722274
AMD,2021-07-15 04:00:00+00:00,89.71,89.78,86.1801,86.93,38883709,294644,87.639748,86.1801,95.44,78.96,95.44,8.098359593516244,48.36165048543696,42.0881106291299,70.71822529007088,0.5951522462065976,87.63003333333334,86.74823205128206,4.06663717948718,14.455863540834883,89.05,-0.02380685008422223,3.599900000000005,3.0766666666666667,2.5987153846153856,1.1839182870432032
AMD,2021-07-16 04:00:00+00:00,87.41,88.03,85.68,85.89,35901728,230755,86.58804,85.68,95.44,78.96,95.44,2.151639344262233,42.05097087378643,29.912755948734393,65.04252586972044,0.45989536151547006,86.53333333333335,86.98109102564104,3.8337782051282048,-7.786186686695512,86.93,-0.011963648912918456,2.3499999999999943,2.9691666666666663,2.6169076923076924,1.1346088650335
AMD,2021-07-19 04:00:00+00:00,85.0,87.2294,84.24,86.58,39093781,296747,86.094407,84.24,95.44,78.96,95.44,20.892857142857167,46.23786407766992,22.452501192204235,61.007443795716725,0.3680288796787877,86.01646666666666,87.17441666666666,3.647971794871794,-21.16153057301247,85.89,0.008033531260914994,2.9894000000000034,2.8170333333333333,2.654576923076924,1.061198607146824
AMD,2021-07-20 04:00:00+00:00,87.03,87.77,85.165,87.11,28006455,201424,86.577409,84.24,95.44,78.96,95.44,25.625000000000036,49.453883495145654,17.596843551972118,56.72757653907956,0.3101991064231287,86.68166666666667,87.37576282051282,3.462113806706115,-13.365556277625963,86.58,0.006121506121506082,2.6049999999999898,2.8278666666666665,2.6920769230769235,1.0504405139488144
AMD,2021-07-21 04:00:00+00:00,87.24,89.49,86.9,89.41,29473990,204421,88.696391,84.24,95.44,78.96,95.44,46.16071428571429,63.41019417475729,20.585714073269994,53.596844616680976,0.3840844404273585,88.59999999999998,87.66422435897435,3.2704544378698226,19.07534378484593,87.11,0.026403398002525558,2.589999999999989,2.7882833333333323,2.739769230769231,1.0177073682043214
AMD,2021-07-22 04:00:00+00:00,89.4,91.36,89.08,91.21,33705761,237180,90.297453,84.24,95.44,78.96,95.44,62.23214285714283,74.33252427184465,31.41247072599531,51.25459722992139,0.6128712822594838,90.55,88.03954487179489,3.117116666666665,53.691822639621236,89.41,0.02013197628900576,2.280000000000001,2.8041166666666655,2.7715,1.0117685970292858
AMD,2021-07-23 04:00:00+00:00,91.42,92.37,90.19,92.15,31686680,225241,91.530385,84.24,92.37,80.57,95.44,97.29397293972941,77.87491593813053,50.44093744508875,51.51863987034779,0.9790813106096901,91.57000000000001,88.47787820512819,2.9166388560157754,70.67774351503029,91.21,0.0103058875123343,2.180000000000007,2.5582833333333332,2.759576923076923,0.9270563585090617
AMD,2021-07-26 04:00:00+00:00,92.05,92.75,91.12,91.82,27652983,203679,91.868645,84.24,92.75,82.21,95.44,89.07168037602813,72.63794406651547,64.07670209172294,51.0485886301102,1.2552100618493556,91.89666666666666,88.80082692307693,2.8224376725838263,73.12449030995775,92.15,-0.00358111774281078,1.6299999999999955,2.4366166666666658,2.619961538461538,0.9300200139951162
AMD,2021-07-27 04:00:00+00:00,92.96,94.1,89.1,91.03,69403538,450452,91.134936,84.24,94.1,82.21,95.44,68.86409736308323,66.66666666666671,72.72452156433958,49.447609262396554,1.470738882003835,91.41000000000001,89.06146794871795,2.7404652859960583,57.13219730199839,91.82,-0.008603790023959834,5.0,2.6257833333333322,2.7241923076923076,0.9638759077025885
AMD,2021-07-28 04:00:00+00:00,93.35,98.71,89.65,97.93,140727436,814139,95.728796,84.24,98.71,82.48,98.71,94.60953697304777,95.1940850277265,82.41428610180627,51.55738086306887,1.5984963689425997,95.43,89.53967307692308,2.706503353057202,145.0906983340295,91.03,0.07579918708118205,9.059999999999988,3.1932833333333313,2.978807692307691,1.072000499253272
AMD,2021-07-29 04:00:00+00:00,96.66,105.74,96.58,102.95,164057048,965171,102.765159,84.24,105.74,83.1603,105.74,87.02325581395353,87.64376851773942,87.37250869316841,53.624363349431206,1.62934351544325,101.75666666666666,90.24698076923076,2.8662217948717954,267.70865902117487,97.93,0.051261104870826024,9.159999999999997,3.824941666666664,3.271115384615383,1.1693080851430742
AMD,2021-07-30 04:00:00+00:00,101.62,106.97,101.38,106.19,125591922,706238,105.719986,84.24,106.97,84.24,106.97,96.56841179058513,96.56841179058513,87.22739646333956,55.8603632857209,1.5615257641125428,104.84666666666665,91.05563076923076,3.220748323471402,285.4623524794505,102.95,0.03147158814958706,5.590000000000003,4.0861916666666644,3.4351653846153836,1.1895181771937227
AMD,2021-08-02 04:00:00+00:00,105.86,110.33,103.83,108.63,115528019,701090,108.127002,84.24,110.33,84.24,110.33,93.48409352242237,93.48409352242237,88.1098790926184,58.21302745884852,1.513576650087548,107.59666666666665,91.8913371794872,3.7834585798816587,276.73673272900294,106.19,0.022977681514266823,6.5,4.327866666666664,3.557476923076922,1.2165550923443291
AMD,2021-08-03 04:00:00+00:00,108.24,114.85,107.66,112.56,157668687,886018,111.674203,84.24,114.85,84.24,114.85,92.51878471087882,92.51878471087882,92.84081656217754,61.054060559496406,1.520632955636183,111.69,92.89120897435896,4.598009171597631,272.5642094809652,108.63,0.036177851422259044,7.189999999999998,4.731199999999998,3.785553846153845,1.2498039104124585
AMD,2021-08-04 04:00:00+00:00,114.44,122.49,114.16,118.77,225331737,1381502,118.959831,85.165,122.49,84.24,122.49,90.03348961821835,90.27450980392157,91.92560709121165,64.97520242209596,1.4147798493037202,118.47333333333331,94.09877307692308,5.80784013806706,279.78915485464756,112.56,0.055170575692963686,9.929999999999993,5.30958333333333,4.07593846153846,1.3026652348743342
