timestamp,AMD,CYRN,CRON,ASND,ASTS
2022-03-08 14:51:00+00:00,-0.00019588638589618235,-0.01576353128297192,-0.0015183522577237873,0.0,-0.006278583055577047
2022-03-08 14:52:00+00:00,-0.0008816614420062985,0.008960000000000079,0.0049586776859504855,0.0027584894892038747,0.009360374414976613
2022-03-08 14:53:00+00:00,-0.002448279243062901,-0.0009514747859181716,0.0,0.0011857332574463086,0.0015455950540959051
2022-03-08 14:54:00+00:00,-0.0031482116722675313,0.01203174603174606,-0.0016447368421051989,-0.0008053436922640378,0.0015432098765431057
2022-03-08 14:55:00+00:00,-0.0004929994084006406,-0.0030113868063614824,-0.0016474464579901982,9.482268158556018e-05,0.0
2022-03-08 14:56:00+00:00,-0.0003186347045477378,-0.004168895321398303,-0.0016501650165016146,-0.0018014601308429246,-0.0030816640986133237
2022-03-08 14:57:00+00:00,0.002785735219962726,-0.00789876937173184,-0.00125619834710744,-0.00037993920972645423,0.0015455950540959051
2022-03-08 14:58:00+00:00,0.0,0.011862868425661866,0.002912749900701783,0.0022805017103764147,0.0
2022-03-08 14:59:00+00:00,-8.069277701239219e-05,-0.0007238850596418267,0.0004950495049504955,-0.0016116799393249837,-0.0030864197530865445
2022-03-08 15:00:00+00:00,-0.007300333229014688,0.0015590551181101642,-0.0037935015668810745,0.0012344506694521584,0.0
2022-03-08 15:01:00+00:00,-0.0008734014077527164,-0.0015566282488718164,0.0016556291390728006,0.0,0.0
2022-03-08 15:02:00+00:00,-0.0028963534126663637,-0.0015748031496062298,0.0006611570247934129,0.0,0.0
2022-03-08 15:03:00+00:00,-0.0008956115036320433,-1.577287066245603e-05,-0.002312520647505867,0.0020864946889225244,0.0007739938080495445
2022-03-08 15:04:00+00:00,-0.0008466135458168322,-0.011025410495433818,-0.0016556291390728006,0.0,0.0
2022-03-08 15:05:00+00:00,0.0012959178587448328,0.005582137161084466,-0.0016583747927032544,-0.0027446526594736564,0.0022583139984531098
2022-03-08 15:06:00+00:00,-5.077405545317326e-05,-0.0007930214115781098,3.3222591362180864e-05,0.0,-0.0038273967528860142
2022-03-08 15:07:00+00:00,-0.0019902449126293353,0.0007936507936507908,0.000863758679113813,0.0,3.09846935615532e-05
2022-03-08 15:08:00+00:00,-0.0001995211492418214,0.00394924662965912,-0.003186510439141088,0.0,0.0023237800154918276
2022-03-08 15:09:00+00:00,0.0002993414488126067,-0.012622632269072231,0.003962572008924248,-0.0029894656923222795,0.004636785162287493
2022-03-08 15:10:00+00:00,0.0021945137157106664,-0.012815999999999939,0.004975124378109319,0.0,0.0012923076923077037
2022-03-08 15:11:00+00:00,-0.001193391062008553,0.0004051929528841036,-0.00013201320132016914,0.005520917614582732,0.0002458361502057915
2022-03-08 15:12:00+00:00,0.0008958635816007643,0.010968180934482596,0.003432796408766814,0.0,0.0
2022-03-08 15:13:00+00:00,0.0003484667463162783,-0.00642617906764309,0.0,0.0,0.001536098310291889
2022-03-08 15:14:00+00:00,0.0012440905697934657,0.00787096774193552,0.0,0.0,-0.0030674846625766694
2022-03-08 15:15:00+00:00,0.0017892644135188984,0.0017923441300728982,0.00164473684210531,0.0005206607658445606,0.002769230769230635
2022-03-08 15:16:00+00:00,0.002083746775153772,0.015974440894568787,0.001806239737274229,0.0031223389156969095,0.0017336606320956793
2022-03-08 15:17:00+00:00,0.00267848301812057,0.0,0.003114243566628483,0.0,0.010828113274010898
2022-03-08 15:18:00+00:00,-0.000635983428878939,0.010896226415094246,0.0,-0.0035436710054705944,0.0020757575757575086
