timestamp,TM,AMD,CYRN
2022-03-08 14:31:00+00:00,-0.004800101054759143,-0.00760485436893199,0.02105229934034014
2022-03-08 14:32:00+00:00,0.00038078314399947466,-0.0036853077823878477,-0.009273570324574876
2022-03-08 14:33:00+00:00,-0.0029182262259722647,-0.0017674783974863661,-0.0015444617784711179
2022-03-08 14:34:00+00:00,0.00019087612139712107,0.0013771394845563112,0.010921704348369587
2022-03-08 14:35:00+00:00,-0.0012086513994911119,0.016208251473477375,0.004636785162287493
2022-03-08 14:36:00+00:00,0.002006241640659878,-0.01382310294828426,-0.021415384615384614
2022-03-08 14:37:00+00:00,0.0,0.004802979807880803,0.0009747201609859868
2022-03-08 14:38:00+00:00,-0.004544732242173666,-0.0023412350014633265,-0.007381812470551252
2022-03-08 14:39:00+00:00,0.00012770576591525362,-0.0030087024542876373,-0.007943037974683542
2022-03-08 14:40:00+00:00,-0.00363914958820144,-0.003038377910266843,-0.0015630482631024956
2022-03-08 14:41:00+00:00,0.004293220556196298,0.003812006591082495,0.0015974440894568342
2022-03-08 14:42:00+00:00,0.002882664454795014,0.0038710309682477018,0.012488038277512103
2022-03-08 14:43:00+00:00,0.0016032390518494477,0.008249133596915037,-0.007608336089976908
2022-03-08 14:44:00+00:00,-0.0006231190506739148,-0.004599147947327631,0.007682539682539735
2022-03-08 14:45:00+00:00,-0.0025150045412453137,0.002967754486649543,0.004599584147186642
2022-03-08 14:46:00+00:00,0.003695679877660396,-0.002076421223527136,0.011352232814852092
2022-03-08 14:47:00+00:00,-0.0005396140172676533,-0.0005442388431037282,-0.009302325581395432
2022-03-08 14:48:00+00:00,0.0007939784673038908,0.004375729288214725,0.0015492957746479075
2022-03-08 14:49:00+00:00,0.00034907336887535223,-0.008809178042404997,-0.0014062719729994733
2022-03-08 14:50:00+00:00,-0.0019350950099927822,-0.0027358832429349444,-0.006384077359996243
2022-03-08 14:51:00+00:00,0.0008581781196363991,-0.00019588638589618235,-0.01576353128297192
2022-03-08 14:52:00+00:00,0.0032709835180539937,-0.0008816614420062985,0.008960000000000079
2022-03-08 14:53:00+00:00,-0.003735122815902825,-0.002448279243062901,-0.0009514747859181716
2022-03-08 14:54:00+00:00,-0.0008813623943572102,-0.0031482116722675313,0.01203174603174606
2022-03-08 14:55:00+00:00,-0.0012166788673757534,-0.0004929994084006406,-0.0030113868063614824
2022-03-08 14:56:00+00:00,0.0003820682628630223,-0.0003186347045477378,-0.004168895321398303
2022-03-08 14:57:00+00:00,-0.0003819223424570417,0.002785735219962726,-0.00789876937173184
2022-03-08 14:58:00+00:00,-0.00019103413143151116,0.0,0.011862868425661866
2022-03-08 14:59:00+00:00,0.0007005923189606911,-8.069277701239219e-05,-0.0007238850596418267
2022-03-08 15:00:00+00:00,-0.0014002036659878092,-0.007300333229014688,0.0015590551181101642
2022-03-08 15:01:00+00:00,-0.0034416826003823564,-0.0008734014077527164,-0.0015566282488718164
2022-03-08 15:02:00+00:00,-0.0015988743924277848,-0.0028963534126663637,-0.0015748031496062298
2022-03-08 15:03:00+00:00,0.0,-0.0008956115036320433,-1.577287066245603e-05
2022-03-08 15:04:00+00:00,-0.001729549676510178,-0.0008466135458168322,-0.011025410495433818
2022-03-08 15:05:00+00:00,0.0,0.0012959178587448328,0.005582137161084466
2022-03-08 15:06:00+00:00,-0.00012833675564682956,-5.077405545317326e-05,-0.0007930214115781098
2022-03-08 15:07:00+00:00,-0.001411885508920574,-0.0019902449126293353,0.0007936507936507908
2022-03-08 15:08:00+00:00,0.0,-0.0001995211492418214,0.00394924662965912
2022-03-08 15:09:00+00:00,-0.0008354755784061307,0.0002993414488126067,-0.012622632269072231
2022-03-08 15:10:00+00:00,0.0005788898179712731,0.0021945137157106664,-0.012815999999999939
2022-03-08 15:11:00+00:00,0.00025713551041395277,-0.001193391062008553,0.0004051929528841036
2022-03-08 15:12:00+00:00,0.001928020565552746,0.0008958635816007643,0.010968180934482596
2022-03-08 15:13:00+00:00,-0.0010904425914048943,0.0003484667463162783,-0.00642617906764309
2022-03-08 15:14:00+00:00,-0.0005233416811145641,0.0012440905697934657,0.00787096774193552
2022-03-08 15:15:00+00:00,0.0014873256086629372,0.0017892644135188984,0.0017923441300728982
2022-03-08 15:16:00+00:00,0.0007056710289967683,0.002083746775153772,0.015974440894568787
2022-03-08 15:17:00+00:00,0.0003205333675233568,0.00267848301812057,0.0
2022-03-08 15:18:00+00:00,0.0005126890540887441,-0.000635983428878939,0.010896226415094246
2022-03-08 15:19:00+00:00,0.002754291570586709,0.006659347544025973,-0.009223399125876774
2022-03-08 15:20:00+00:00,6.387735547752627e-05,0.0029449298125061585,0.028257456828885363
2022-03-08 15:21:00+00:00,-0.0009580991313234977,-0.001957521777429805,0.0
2022-03-08 15:22:00+00:00,-0.0012147560897640686,-8.139648916349884e-05,-0.005053435114503846
2022-03-08 15:23:00+00:00,-0.0005120983228780185,0.0003756312419271879,0.0
2022-03-08 15:24:00+00:00,-0.00013961829127695502,-0.0019117647058822795,0.0
2022-03-08 15:25:00+00:00,-0.002294415385265869,-0.002308334561170966,-0.014086452147493489
2022-03-08 15:26:00+00:00,0.00019260400616327722,-0.0002953628039774614,0.0007626340446063029
2022-03-08 15:27:00+00:00,-0.0008986456126836018,9.848335631268412e-05,-0.013996889580093264
2022-03-08 15:28:00+00:00,0.001413427561837377,0.001969473165928104,0.004731861198738141
2022-03-08 15:29:00+00:00,-0.0010264964393404963,0.0017690417690419125,0.0
2022-03-08 15:30:00+00:00,-0.0007064414616917425,0.006573138428332959,-0.009403453689167951
2022-03-08 15:31:00+00:00,-0.00012853470437002024,-0.003093567251461926,0.011077478962298493
2022-03-08 15:32:00+00:00,-0.0014147062604448202,-0.0046205317424469206,-0.010971786833855801
2022-03-08 15:33:00+00:00,-0.0010292231135577978,-0.004125331499852725,0.022091917591125165
2022-03-08 15:34:00+00:00,-0.00012886597938133182,-0.0011845349640002834,-0.02012590318479235
2022-03-08 15:35:00+00:00,0.0014821497615671309,0.0004957050416756204,0.0
2022-03-08 15:36:00+00:00,-0.00038607554211445017,0.0033547144150074537,0.004810431039939056
2022-03-08 15:37:00+00:00,0.0035442549082715935,-0.0003934684241588826,0.0
2022-03-08 15:38:00+00:00,-0.0025054425704583716,-0.004674276717181791,0.010755905511811159
2022-03-08 15:39:00+00:00,0.00115748183396569,0.0011369815611252942,0.022077497156567816
2022-03-08 15:40:00+00:00,0.0011561436187295104,0.004789650404898316,0.01211890243902447
2022-03-08 15:41:00+00:00,-6.415602745868387e-05,0.0002948547840189164,0.004608780781685251
2022-03-08 15:42:00+00:00,-6.416014371879442e-05,-0.0005404077622206405,0.013747919821291976
2022-03-08 15:43:00+00:00,0.0015399422521655826,-0.001053873377900194,-0.0039634416871247025
2022-03-08 15:44:00+00:00,0.0008328528413095171,0.002432764376141705,0.008864142538975495
2022-03-08 15:45:00+00:00,-0.0007681474843169722,9.817396426470282e-05,0.006666961013731321
2022-03-08 15:46:00+00:00,0.0005124919923127358,0.0054972023166781625,-0.002953216374269041
2022-03-08 15:47:00+00:00,0.0003771289537712885,0.0006589866250121812,-0.033696002815331805
2022-03-08 15:48:00+00:00,0.0001350495939231866,0.0039269250469524675,0.02427921092564489
2022-03-08 15:49:00+00:00,0.0012799180852427483,0.0026239067055393583,-0.00592592592592589
2022-03-08 15:50:00+00:00,-0.001150453790106143,-0.0005815644082581839,0.0
2022-03-08 15:51:00+00:00,0.001855643716406341,0.0019668315391330182,0.005067064083457584
2022-03-08 15:52:00+00:00,-0.0004470843712077732,-0.0002206890143330309,-0.005011862396203992
2022-03-08 15:53:00+00:00,-0.0005750798722045092,-0.0003872591732017039,0.026795028464129178
2022-03-08 15:54:00+00:00,0.0037082028003325718,0.01113801452784502,0.007256894049346929
2022-03-08 15:55:00+00:00,0.00012739664946792573,-0.00047892720306519365,0.008112391930835683
2022-03-08 15:56:00+00:00,-0.001783325902808719,0.00019166267369441492,-0.002329802895816302
2022-03-08 15:57:00+00:00,0.0,0.003066015138449618,0.04583094555873912
2022-03-08 15:58:00+00:00,0.001722707841510962,0.00410736460024852,-0.01765777613391961
2022-03-08 15:59:00+00:00,-0.0005732484076432787,0.002854832572298349,-0.012690001394505712
2022-03-08 16:00:00+00:00,-0.0012108852208272403,-0.0006649585800052593,-0.005649717514124353
2022-03-08 16:01:00+00:00,0.0,0.00028381585192227554,-0.005681818181818232
2022-03-08 16:02:00+00:00,0.0001914241960183638,0.0003805279754487412,0.004285714285714226
2022-03-08 16:03:00+00:00,0.0003827751196172624,0.0009485866059570913,0.002190611664295794
2022-03-08 16:04:00+00:00,-0.0006211338562591706,0.000142153146323043,0.004911005762625376
2022-03-08 16:05:00+00:00,-1.6590880375977335e-05,-0.006395982375515197,0.0
2022-03-08 16:06:00+00:00,-0.0016910216323146043,-0.0033377837116154163,-0.02401129943502822
2022-03-08 16:07:00+00:00,-0.0006072421617820956,0.0014352693522150517,-0.0014471780028942893
2022-03-08 16:08:00+00:00,-0.00012791813239509953,0.0003821899484044433,0.007246376811594235
2022-03-08 16:09:00+00:00,6.396724876855941e-05,0.0013371537726838412,0.0014532374100719725
2022-03-08 16:10:00+00:00,0.001119355251375076,0.0028615032430370224,-0.006393586299047294
2022-03-08 16:11:00+00:00,0.0,-0.00038044512079138393,0.017988316270460825
2022-03-08 16:12:00+00:00,-0.0009264287767943857,-0.0031389153187439955,0.0078125
2022-03-08 16:13:00+00:00,0.0003837053143185276,-0.0009554252596876145,-0.006342494714587699
2022-03-08 16:14:00+00:00,0.0002557054273475412,0.0010986911244863506,0.0
2022-03-08 16:15:00+00:00,6.391001469929769e-05,-0.0028152884477740114,-0.0028368794326240065
2022-03-08 16:16:00+00:00,-0.0008231083844579823,0.0008029476504929356,0.007098150782361312
2022-03-08 16:17:00+00:00,-7.163360434714328e-05,-0.0016772827636724053,-0.008460571476998413
2022-03-08 16:18:00+00:00,0.0005372905206602052,0.0008764493742725588,-0.002849002849002802
2022-03-08 16:19:00+00:00,0.0002621081164015937,0.001818355823523854,0.013571428571428568
2022-03-08 16:20:00+00:00,-0.00022369219953344288,-0.0032479938861291746,0.0042283298097252064
