,stock,date,score,positive_score,negative_score,activity,avg_7_days,avg_14_days,avg_30_days
494,IBM,2022-03-07,10,10,0,2,8,8,10
495,IBN,2022-03-07,-19,20,-32,73,-10,-6,-3
496,ICD,2022-03-07,0,0,0,3,6,3,4
497,ICE,2022-03-07,12,12,0,7,17,17,21
498,ICHR,2022-03-07,-8,0,-8,1,-3,1,3
499,ICLK,2022-03-07,0,0,0,1,5,9,7
500,ID,2022-03-07,2,2,0,1,3,4,7
501,IDEX,2022-03-07,4,12,-12,6,17,17,19
502,IEA,2022-03-07,0,0,0,3,7,7,8
503,IKNX,2022-03-07,31,33,-7,47,-1,-2,4
504,IMAX,2022-03-07,21,29,-15,66,10,9,13
505,IMGN,2022-03-07,12,12,0,1,12,6,5
506,IMMR,2022-03-07,35,37,-11,90,2,-1,3
507,IMNM,2022-03-07,0,0,0,1,3,3,5
508,IMRA,2022-03-07,24,26,0,29,11,11,8
509,IMVT,2022-03-07,4,4,0,1,13,11,10
510,IMXI,2022-03-07,0,0,0,3,0,3,5
511,INCY,2022-03-07,6,12,0,2,5,5,6
512,INDI,2022-03-07,0,0,0,34,4,1,2
513,INFO,2022-03-07,10,20,0,4,16,16,14
514,INFY,2022-03-07,20,34,-13,359,5,2,1
515,ING,2022-03-07,26,26,0,23,7,8,8
516,INTC,2022-03-07,12,16,0,8,14,16,17
517,INTU,2022-03-07,10,13,0,4,2,-1,2
518,IO,2022-03-07,9,20,0,7,12,10,10
519,IP,2022-03-07,7,7,0,3,1,3,1
520,IPG,2022-03-07,12,12,0,1,6,6,10
521,IPOE,2022-03-07,20,20,0,1,1,2,5
522,IPOF,2022-03-07,16,16,0,1,15,14,13
523,IQV,2022-03-07,17,17,0,5,3,3,3
524,IRIX,2022-03-07,0,0,0,1,16,14,12
525,IRM,2022-03-07,18,18,0,1,10,9,6
526,ISIG,2022-03-07,-2,19,-16,6,-16,-9,-5
527,ISRG,2022-03-07,12,12,0,1,7,5,9
528,IT,2022-03-07,7,15,-16,15,7,4,7
529,ITRN,2022-03-07,0,0,0,3,8,8,8
530,ITW,2022-03-07,17,17,0,2,7,7,7
531,IVR,2022-03-07,20,20,0,1,8,5,6
532,JACK,2022-03-07,4,19,-16,11,0,-1,-1
533,JAGX,2022-03-07,-15,0,-15,1,14,10,7
534,JAZZ,2022-03-07,20,20,0,1,12,10,9
535,JBHT,2022-03-07,6,12,0,2,5,5,6
536,JBLU,2022-03-07,2,12,0,21,3,2,3
537,JCI,2022-03-07,3,3,0,1,10,8,9
538,JD,2022-03-07,8,20,-4,16,6,4,6
539,JJSF,2022-03-07,20,20,0,1,17,16,13
540,JKHY,2022-03-07,12,12,0,1,10,10,11
541,JNJ,2022-03-07,14,23,-12,23,-3,2,2
542,JPM,2022-03-07,12,26,-15,45,0,-3,2
543,JWEL,2022-03-07,14,14,0,1,5,7,7
544,JWN,2022-03-07,-11,0,-11,2,3,1,6
545,K,2022-03-07,5,12,0,5,-4,-4,-3
546,KAR,2022-03-07,14,19,0,11,9,9,10
547,KDP,2022-03-07,12,12,0,1,5,4,6
548,KEY,2022-03-07,19,21,0,15,16,12,14
549,KEYS,2022-03-07,0,0,0,3,3,4,6
550,KHC,2022-03-07,0,0,0,10,12,10,9
551,KIM,2022-03-07,12,12,0,2,8,8,9
552,KKR,2022-03-07,5,35,0,883,2,9,20
553,KMB,2022-03-07,-6,0,-11,2,4,1,4
554,KMI,2022-03-07,0,0,0,2,13,11,6
555,KNDI,2022-03-07,11,11,0,1,11,8,7
556,KO,2022-03-07,-4,28,-25,314,-3,-3,-3
557,KODK,2022-03-07,1,18,-13,25,7,4,4
558,KOPN,2022-03-07,0,0,0,1,3,6,5
559,KOS,2022-03-07,5,5,0,7,6,4,3
560,KPLT,2022-03-07,20,20,0,1,7,5,6
561,KR,2022-03-07,-12,14,-18,31,-2,-8,-10
562,KRNT,2022-03-07,-10,0,-10,1,5,10,8
563,KSS,2022-03-07,-5,17,-11,9,5,5,5
564,KTOS,2022-03-07,12,12,0,1,9,10,9
565,L,2022-03-07,-5,0,-10,2,4,4,4
566,LAC,2022-03-07,12,12,0,1,6,9,10
567,LAKE,2022-03-07,-17,0,-17,1,7,8,9
568,LAND,2022-03-07,1,14,0,12,14,18,16
569,LAZY,2022-03-07,0,0,0,2,7,5,7
570,LBRT,2022-03-07,0,0,0,1,9,8,7
571,LC,2022-03-07,0,0,0,2,2,5,7
572,LCID,2022-03-07,36,38,-5,107,24,23,25
573,LDI,2022-03-07,20,20,0,1,3,4,4
574,LDOS,2022-03-07,12,12,0,1,10,7,8
575,LEA,2022-03-07,-6,10,-17,9,2,2,4
576,LEE,2022-03-07,-14,0,-14,1,1,0,1
577,LEGH,2022-03-07,20,20,0,1,9,7,11
578,LEVI,2022-03-07,14,14,0,1,3,7,4
579,LGND,2022-03-07,3,17,-8,3,1,3,5
580,LHX,2022-03-07,0,0,0,1,10,13,11
581,LLNW,2022-03-07,4,4,0,1,2,4,5
582,LLY,2022-03-07,-4,12,-19,2,8,9,9
583,LMND,2022-03-07,-3,0,-5,2,2,4,6
584,LMT,2022-03-07,8,12,-5,36,2,-5,3
585,LN,2022-03-07,0,0,0,1,2,2,7
586,LNT,2022-03-07,12,12,0,1,9,7,7
587,LOGI,2022-03-07,14,14,0,1,9,6,5
588,LOTZ,2022-03-07,20,20,0,1,6,7,7
589,LOVE,2022-03-07,14,14,0,4,12,12,10
590,LOW,2022-03-07,5,18,-17,7,1,3,8
591,LPLA,2022-03-07,0,0,0,1,0,1,8
592,LRCX,2022-03-07,0,0,0,2,6,7,11
593,LRN,2022-03-07,0,0,0,2,-3,-1,2
594,LULU,2022-03-07,15,15,0,1,14,9,10
595,LUV,2022-03-07,2,15,0,30,5,5,4
596,LVS,2022-03-07,11,16,0,3,9,7,11
597,LYB,2022-03-07,0,0,0,1,6,5,7
598,LYFT,2022-03-07,7,19,-15,36,-14,-13,-6
599,LZ,2022-03-07,6,13,0,2,3,7,8
600,M,2022-03-07,5,13,-11,12,0,1,6
601,MA,2022-03-07,-1,15,-18,79,-23,-11,-3
602,MAC,2022-03-07,13,13,0,2,8,11,9
603,MAR,2022-03-07,0,16,-15,77,1,-1,4
604,MARA,2022-03-07,5,16,-19,9,20,17,20
605,MARK,2022-03-07,7,7,0,1,7,8,10
606,MARPS,2022-03-07,19,20,0,14,16,14,12
607,MAT,2022-03-07,13,17,0,9,6,5,5
608,MAXN,2022-03-07,12,12,0,1,8,7,6
609,MC,2022-03-07,12,12,0,1,10,17,15
610,MCD,2022-03-07,-23,18,-33,291,-29,-20,-9
611,MCFE,2022-03-07,-2,0,-4,2,-5,-5,-6
612,MCO,2022-03-07,12,25,-19,69,-18,-17,-11
613,MDB,2022-03-07,9,19,0,23,9,8,7
614,MDIA,2022-03-07,11,11,0,1,5,4,5
615,MDRR,2022-03-07,20,20,0,1,17,14,11
616,MDT,2022-03-07,11,14,0,4,11,12,14
617,MEDS,2022-03-07,16,16,0,3,9,8,8
618,MELI,2022-03-07,6,12,0,4,12,16,16
619,MESA,2022-03-07,0,0,0,404,7,7,10
620,MET,2022-03-07,0,0,0,6,5,6,9
621,METX,2022-03-07,19,19,0,2,15,11,13
622,MFG,2022-03-07,-6,0,-6,3,8,4,6
623,MGA,2022-03-07,19,19,0,7,9,7,7
624,MGM,2022-03-07,11,17,-5,9,-4,-5,-5
625,MGNI,2022-03-07,-9,0,-18,2,5,4,7
626,MHK,2022-03-07,0,0,0,1,2,3,5
627,MILE,2022-03-07,-15,0,-15,9,0,1,3
628,MKC,2022-03-07,20,20,0,1,10,7,6
629,MKL,2022-03-07,0,0,0,1,1,4,6
630,MKTX,2022-03-07,12,12,0,1,10,7,8
631,MMAT,2022-03-07,-10,0,-19,2,14,11,14
632,MMC,2022-03-07,17,17,0,1,1,3,5
633,MMM,2022-03-07,12,12,0,2,12,13,15
634,MNST,2022-03-07,12,12,0,1,10,12,13
635,MO,2022-03-07,12,12,0,1,17,15,14
636,MOR,2022-03-07,0,0,0,2,9,9,8
637,MOS,2022-03-07,9,18,0,20,18,17,16
638,MP,2022-03-07,-12,0,-12,1,13,9,9
639,MPC,2022-03-07,3,19,0,6,1,1,2
640,MQ,2022-03-07,18,18,0,6,9,11,12
641,MRK,2022-03-07,13,20,-19,9,-4,-2,3
642,MRNA,2022-03-07,6,22,-24,92,-11,-10,-5
643,MRO,2022-03-07,3,15,-15,10,6,9,11
644,MRVL,2022-03-07,-5,10,-19,2,11,9,9
645,MS,2022-03-07,8,21,-19,24,1,-6,-2
646,MSB,2022-03-07,-3,13,-18,2,4,2,3
647,MSCI,2022-03-07,-1,13,-16,28,-2,-2,4
648,MSFT,2022-03-07,16,30,-12,94,1,0,5
649,MSI,2022-03-07,12,12,0,2,5,8,7
650,MSTR,2022-03-07,2,10,0,10,7,4,7
651,MT,2022-03-07,10,10,0,3,-1,1,6
652,MTCH,2022-03-07,16,16,0,2,5,4,6
653,MTD,2022-03-07,0,0,0,1,5,8,9
654,MTDR,2022-03-07,0,0,0,1,6,10,8
655,MTH,2022-03-07,14,14,0,1,4,4,6
656,MTR,2022-03-07,-2,12,-16,2,8,5,8
657,MTZ,2022-03-07,0,0,0,1,1,1,0
658,MU,2022-03-07,15,15,0,3,22,18,20
659,MUFG,2022-03-07,-16,0,-16,1,2,1,4
660,MUR,2022-03-07,0,0,0,1,1,3,3
661,MVIS,2022-03-07,14,14,0,1,11,7,7
662,MX,2022-03-07,19,19,0,2,26,35,27
663,MXC,2022-03-07,5,15,-6,20,14,11,14
664,NAKD,2022-03-07,3,12,-15,3,6,6,9
665,NAT,2022-03-07,11,20,-20,9,11,10,5
666,NAUT,2022-03-07,0,0,0,1,5,4,-1
667,NAVI,2022-03-07,-12,0,-12,3,-14,-12,-9
668,NCNA,2022-03-07,20,20,0,1,6,4,3
669,NCR,2022-03-07,1,13,-13,78,-7,-1,1
670,NCTY,2022-03-07,-15,0,-15,1,0,2,4
671,NDAQ,2022-03-07,19,19,0,1,2,1,4
672,NEE,2022-03-07,19,19,0,3,15,10,11
673,NEGG,2022-03-07,20,20,0,1,5,5,4
674,NEO,2022-03-07,0,0,0,1,2,3,2
675,NET,2022-03-07,-1,15,-12,18,0,0,4
676,NEW,2022-03-07,-16,0,-16,1,5,5,6
677,NEWR,2022-03-07,-2,9,-13,2,1,5,5
678,NEXT,2022-03-07,0,0,0,1,10,8,11
679,NFLX,2022-03-07,1,20,-16,535,-13,-14,3
680,NGD,2022-03-07,12,19,-13,5,4,4,6
681,NIHD,2022-03-07,4,17,0,13,-4,-1,2
682,NINE,2022-03-07,3,19,-16,9,13,11,7
683,NIO,2022-03-07,20,38,-20,249,5,8,12
684,NIU,2022-03-07,6,13,0,15,5,8,8
685,NKE,2022-03-07,7,24,-16,59,14,8,4
686,NKLA,2022-03-07,6,16,-12,15,2,4,7
687,NNDM,2022-03-07,20,20,0,1,11,9,10
688,NOC,2022-03-07,-2,16,-8,5,3,5,4
689,NOK,2022-03-07,6,16,-15,29,8,8,9
690,NOV,2022-03-07,0,0,0,2,11,8,7
691,NOVA,2022-03-07,10,19,0,2,10,8,8
692,NOVN,2022-03-07,7,7,0,1,8,7,7
693,NOW,2022-03-07,2,14,-18,13,7,6,9
694,NRG,2022-03-07,12,12,0,1,10,6,9
695,NTAP,2022-03-07,11,19,-10,6,8,7,8
696,NTDOY,2022-03-07,-2,24,-29,110,17,15,16
697,NTES,2022-03-07,27,38,-14,713,5,1,4
698,NTGR,2022-03-07,20,20,0,1,3,2,2
699,NTR,2022-03-07,5,17,-13,17,9,11,13
700,NTZ,2022-03-07,19,19,0,1,7,11,14
701,NUAN,2022-03-07,5,20,0,4,5,5,7
702,NUE,2022-03-07,12,12,0,2,10,8,8
703,NUZE,2022-03-07,20,20,0,1,15,15,11
704,NVAX,2022-03-07,10,14,-18,10,9,7,15
705,NVCR,2022-03-07,13,13,0,1,3,6,8
706,NVDA,2022-03-07,1,13,-13,61,9,1,8
707,NVO,2022-03-07,6,12,0,2,6,7,7
708,NVS,2022-03-07,9,14,0,3,9,7,7
709,NVTA,2022-03-07,19,19,0,1,10,5,8
710,NWL,2022-03-07,20,20,0,1,5,5,6
711,NWS,2022-03-07,-11,0,-15,7,-15,-15,-18
712,NWSA,2022-03-07,-11,0,-15,7,-14,-11,-15
713,NXPI,2022-03-07,20,20,0,1,8,6,4
714,NYCB,2022-03-07,17,17,0,1,11,7,6
715,O,2022-03-07,20,20,0,1,9,12,13
716,OCC,2022-03-07,0,0,0,1,8,6,3
717,OCGN,2022-03-07,18,23,-18,27,15,18,19
718,OGN,2022-03-07,10,14,0,22,12,13,15
719,OI,2022-03-07,20,20,0,1,6,7,6
720,ON,2022-03-07,7,9,0,4,8,3,7
721,OPEN,2022-03-07,15,15,0,2,11,11,12
722,OPK,2022-03-07,6,12,0,2,3,3,2
723,ORCL,2022-03-07,8,20,-17,48,0,4,12
724,ORGN,2022-03-07,12,12,0,1,9,9,9
725,ORLY,2022-03-07,0,0,0,1,-8,-4,0
726,OSK,2022-03-07,2,18,-12,3,0,-1,-2
727,OSTK,2022-03-07,-1,12,-15,5,12,12,8
728,OTIS,2022-03-07,9,9,0,2,4,4,5
729,OTLK,2022-03-07,0,0,0,1,6,7,5
730,OVV,2022-03-07,6,12,0,2,15,11,10
731,OXY,2022-03-07,14,30,-13,125,11,10,15
732,PAA,2022-03-07,0,0,0,1,5,6,6
733,PAM,2022-03-07,20,20,0,1,11,7,9
734,PANW,2022-03-07,9,15,-8,4,15,15,12
735,PAQC,2022-03-07,15,15,0,2,13,11,11
736,PATH,2022-03-07,9,18,0,2,6,5,7
737,PBA,2022-03-07,7,20,0,3,11,7,7
738,PBF,2022-03-07,11,13,0,5,0,2,5
739,PBIP,2022-03-07,19,19,0,2,5,10,10
740,PBR,2022-03-07,0,0,0,2,14,13,15
741,PCG,2022-03-07,5,19,0,7,-2,0,2
742,PCRX,2022-03-07,20,20,0,1,12,12,11
743,PDCE,2022-03-07,15,18,0,6,6,4,7
744,PDCO,2022-03-07,-28,12,-34,69,-3,-1,-3
745,PDD,2022-03-07,-2,15,-11,6,5,4,6
746,PED,2022-03-07,19,19,0,1,18,17,16
747,PEG,2022-03-07,20,20,0,1,1,1,3
748,PENN,2022-03-07,9,18,0,2,9,11,14
749,PEP,2022-03-07,-19,21,-30,264,-14,-12,-2
750,PERI,2022-03-07,0,0,0,1,6,8,7
751,PFE,2022-03-07,-5,22,-28,156,-36,-24,-5
752,PG,2022-03-07,-10,0,-20,2,1,5,5
753,PGRE,2022-03-07,20,20,0,1,11,9,9
754,PH,2022-03-07,20,20,0,1,8,8,7
755,PHI,2022-03-07,-8,20,-24,74,-7,-6,-3
756,PHX,2022-03-07,-19,0,-19,1,7,9,8
757,PI,2022-03-07,18,18,0,1,10,9,9
758,PINS,2022-03-07,-8,16,-26,79,-2,0,4
759,PLAN,2022-03-07,17,17,0,1,12,8,9
760,PLD,2022-03-07,39,39,0,103,11,9,9
761,PLTR,2022-03-07,15,22,-14,31,19,14,15
762,PLUG,2022-03-07,14,14,0,7,16,14,14
763,PNC,2022-03-07,20,20,0,1,5,7,7
764,PNR,2022-03-07,0,0,0,2,6,8,2
765,PNW,2022-03-07,20,20,0,1,8,6,8
766,PODD,2022-03-07,12,12,0,1,4,4,7
767,PPSI,2022-03-07,20,20,0,1,16,14,10
768,PROG,2022-03-07,2,20,0,61,5,5,12
769,PRTS,2022-03-07,20,20,0,1,4,4,6
770,PRTY,2022-03-07,0,0,0,2,7,5,7
771,PRU,2022-03-07,-9,19,-19,9,-6,-5,0
772,PSHG,2022-03-07,20,20,0,1,10,5,6
773,PSTG,2022-03-07,25,26,-16,24,15,10,9
774,PSX,2022-03-07,-10,0,-19,2,0,3,6
775,PSXP,2022-03-07,-10,0,-19,2,8,7,7
776,PTCT,2022-03-07,17,17,0,1,7,9,6
777,PTEN,2022-03-07,0,0,0,1,11,11,10
778,PTON,2022-03-07,6,12,0,2,9,10,12
779,PTRA,2022-03-07,20,20,0,7,6,5,4
780,PUMP,2022-03-07,10,20,0,2,9,5,7
781,PVH,2022-03-07,17,17,0,3,2,4,3
782,PWR,2022-03-07,4,12,0,3,5,7,7
783,PXD,2022-03-07,6,12,0,2,14,10,9
784,PXS,2022-03-07,10,20,0,2,9,6,8
785,PYPL,2022-03-07,4,14,-11,57,-20,-23,-10
786,PZZA,2022-03-07,0,4,0,9,-5,1,2
787,QCOM,2022-03-07,19,30,-9,68,13,12,15
788,QD,2022-03-07,0,0,0,1,7,6,6
789,QFIN,2022-03-07,18,18,0,1,3,7,5
790,QS,2022-03-07,8,16,0,4,8,7,9
791,QSR,2022-03-07,20,20,0,1,8,9,9
792,RACA,2022-03-07,23,27,0,30,9,15,19
793,RACE,2022-03-07,12,29,-12,143,15,15,16
794,RAD,2022-03-07,4,15,-17,14,9,9,9
795,RAIL,2022-03-07,15,15,0,1,15,14,12
796,RBLX,2022-03-07,2,21,-20,79,3,-7,2
797,RCL,2022-03-07,6,12,0,4,-2,2,7
798,RCON,2022-03-07,10,19,-14,22,13,12,11
799,RDFN,2022-03-07,4,4,0,1,1,3,5
800,REAL,2022-03-07,20,21,0,18,11,9,9
801,REGI,2022-03-07,13,19,0,3,10,13,11
802,REI,2022-03-07,22,22,0,36,11,9,8
803,REN,2022-03-07,13,25,-15,27,-12,-15,-9
804,RES,2022-03-07,14,20,-20,21,-9,-6,0
805,RESN,2022-03-07,14,14,0,2,-5,-4,-4
806,REV,2022-03-07,9,9,0,2,2,4,4
807,RF,2022-03-07,12,12,0,1,5,5,6
808,RFIL,2022-03-07,-30,22,-37,238,-23,-17,-9
809,RGEN,2022-03-07,12,12,0,1,7,9,9
810,RGLS,2022-03-07,9,18,0,2,7,6,7
811,RGS,2022-03-07,1,3,0,2,0,1,5
812,RHI,2022-03-07,0,0,0,2,5,6,9
813,RHT,2022-03-07,11,17,0,3,5,1,5
814,RICE,2022-03-07,10,19,0,2,4,6,8
815,RIDE,2022-03-07,13,13,0,2,2,9,9
816,RIG,2022-03-07,12,14,-9,22,15,12,12
817,RIO,2022-03-07,8,14,0,23,8,8,9
818,RIOT,2022-03-07,10,13,0,4,14,12,14
819,RKDA,2022-03-07,17,17,0,2,14,13,10
820,RL,2022-03-07,5,14,0,5,-6,-1,4
821,RMG,2022-03-07,20,20,0,1,3,-1,0
822,RNG,2022-03-07,10,17,0,5,4,3,5
823,ROKU,2022-03-07,-7,13,-12,15,0,-5,2
824,ROST,2022-03-07,0,0,0,1,9,9,8
825,RPD,2022-03-07,0,0,0,5,1,1,5
826,RPM,2022-03-07,2,13,-16,4,-2,0,3
827,RRC,2022-03-07,0,0,0,1,9,11,7
828,RS,2022-03-07,17,17,0,1,6,6,4
829,RSI,2022-03-07,0,0,0,1,3,6,7
830,RSSS,2022-03-07,20,20,0,1,10,7,5
831,RTN,2022-03-07,-8,0,-11,8,-9,-15,-9
832,RTX,2022-03-07,-3,18,-18,7,9,6,11
833,RUN,2022-03-07,12,12,0,1,11,7,9
834,RYAAY,2022-03-07,-6,23,-27,78,-10,-3,-6
835,S,2022-03-07,12,12,0,1,6,5,10
836,SAP,2022-03-07,4,12,0,3,9,10,9
837,SAVE,2022-03-07,-1,10,-16,21,-3,-4,-1
838,SB,2022-03-07,10,20,0,6,10,14,10
839,SBAC,2022-03-07,12,12,0,1,9,9,8
840,SBGI,2022-03-07,7,7,0,1,6,4,4
841,SBUX,2022-03-07,-2,20,-25,121,-2,-6,-17
842,SCCO,2022-03-07,7,20,0,3,3,6,6
843,SCHW,2022-03-07,20,20,0,1,1,3,-1
844,SD,2022-03-07,20,20,0,4,15,14,12
845,SDGR,2022-03-07,19,19,0,1,16,12,9
846,SDPI,2022-03-07,17,17,0,1,17,17,15
847,SE,2022-03-07,-9,14,-12,39,12,15,15
848,SEAS,2022-03-07,14,19,0,4,9,8,8
849,SEB,2022-03-07,-15,0,-15,1,-7,-6,-5
850,SFIX,2022-03-07,3,19,0,7,4,2,4
851,SFL,2022-03-07,18,18,0,2,4,6,8
852,SFM,2022-03-07,10,20,0,6,5,6,6
853,SHAK,2022-03-07,-7,15,-24,29,12,9,10
854,SHLO,2022-03-07,-6,0,-6,1,7,1,5
855,SHLX,2022-03-07,0,0,0,1,7,7,6
856,SHOP,2022-03-07,9,19,-18,52,7,8,12
857,SIF,2022-03-07,20,20,0,2,14,11,8
858,SITM,2022-03-07,17,17,0,1,14,12,9
859,SIX,2022-03-07,3,16,-19,4,3,6,7
860,SKLZ,2022-03-07,17,17,0,1,9,7,8
861,SKT,2022-03-07,20,20,0,1,6,2,6
862,SLB,2022-03-07,0,20,-20,14,12,12,16
863,SLGG,2022-03-07,18,18,0,1,4,4,4
864,SLM,2022-03-07,-19,0,-19,1,-3,1,6
865,SM,2022-03-07,10,25,-19,71,5,5,8
866,SMG,2022-03-07,-5,0,-9,2,8,6,10
867,SMHI,2022-03-07,20,20,0,1,18,14,12
868,SMI,2022-03-07,10,19,0,2,11,9,16
869,SNAP,2022-03-07,3,15,-7,28,1,6,8
870,SNDL,2022-03-07,15,15,0,4,18,16,19
871,SNE,2022-03-07,0,0,0,1,6,10,9
872,SNGX,2022-03-07,20,20,0,1,10,12,11
873,SNMP,2022-03-07,16,16,0,15,21,17,11
874,SNOW,2022-03-07,15,15,0,3,7,8,13
875,SNPS,2022-03-07,7,7,0,1,2,2,4
876,SNY,2022-03-07,4,16,-12,5,3,3,4
877,SO,2022-03-07,12,12,0,2,6,6,7
878,SOFI,2022-03-07,6,18,-10,25,19,20,20
879,SOHO,2022-03-07,14,14,0,1,3,6,6
880,SOHU,2022-03-07,0,0,0,53,3,6,1
881,SONO,2022-03-07,10,10,0,1,-3,1,2
882,SPCE,2022-03-07,-12,15,-19,14,1,3,10
883,SPG,2022-03-07,14,14,0,3,4,5,10
884,SPGI,2022-03-07,12,12,0,1,14,12,12
885,SPH,2022-03-07,0,0,0,1,6,5,7
886,SPI,2022-03-07,12,19,-4,25,11,11,6
887,SPLK,2022-03-07,12,16,0,4,11,9,11
888,SPOT,2022-03-07,3,14,-13,15,12,1,5
889,SPT,2022-03-07,-13,0,-13,1,1,0,3
890,SPY,2022-03-07,18,32,-20,142,6,6,10
891,SQ,2022-03-07,-3,9,-9,17,19,19,20
892,SQNS,2022-03-07,20,20,0,1,10,11,10
893,SRE,2022-03-07,17,17,0,3,9,6,6
894,SRNE,2022-03-07,0,0,0,1,5,4,6
895,SSYS,2022-03-07,19,19,0,1,5,4,5
896,STLD,2022-03-07,2,2,0,1,6,8,8
897,STMP,2022-03-07,3,24,-23,68,-13,-10,-11
898,STNG,2022-03-07,0,0,0,1,8,8,6
899,STRO,2022-03-07,16,16,0,2,11,12,8
900,STT,2022-03-07,1,19,-16,3,20,13,10
901,SU,2022-03-07,12,19,0,3,12,7,7
902,SWBI,2022-03-07,4,20,0,5,2,2,2
903,SWK,2022-03-07,0,0,0,1,11,7,6
904,SWKS,2022-03-07,18,18,0,1,3,4,6
905,SWN,2022-03-07,4,12,0,3,8,6,7
906,SYK,2022-03-07,15,15,0,2,-3,-1,3
907,SYMC,2022-03-07,0,20,-18,6,-3,-5,-2
908,SYY,2022-03-07,19,19,0,15,6,8,5
909,T,2022-03-07,5,13,-12,21,4,4,8
910,TAL,2022-03-07,12,12,0,2,4,2,4
911,TANH,2022-03-07,17,17,0,1,10,7,5
912,TDG,2022-03-07,19,19,0,5,15,11,10
913,TDOC,2022-03-07,12,12,0,1,2,6,7
914,TEAM,2022-03-07,3,12,0,8,12,10,10
915,TELL,2022-03-07,0,0,0,1,12,11,7
916,TEN,2022-03-07,-13,0,-13,1,6,5,5
917,TER,2022-03-07,10,20,0,2,8,10,9
918,TEVA,2022-03-07,12,12,0,2,5,4,6
919,TFC,2022-03-07,0,0,0,2,5,7,7
920,TFII,2022-03-07,20,46,-9,558,2,10,13
921,TGA,2022-03-07,-1,12,-15,5,6,10,11
922,TGB,2022-03-07,-17,0,-17,1,8,6,6
923,TGT,2022-03-07,8,16,-9,3,14,14,12
924,THG,2022-03-07,0,0,0,4,0,-2,3
925,THMO,2022-03-07,20,20,0,1,13,8,9
926,THO,2022-03-07,10,19,0,2,5,9,12
927,THR,2022-03-07,11,11,0,20,11,8,9
928,TIF,2022-03-07,-12,0,-12,1,-8,-8,-4
929,TLMD,2022-03-07,10,20,0,2,-3,6,4
930,TLRY,2022-03-07,6,19,-6,2,17,15,18
931,TLS,2022-03-07,0,0,0,39,16,13,15
932,TM,2022-03-07,18,31,-18,222,1,2,8
933,TME,2022-03-07,3,15,0,12,6,5,6
934,TMO,2022-03-07,-2,0,-5,2,-3,0,4
935,TMUS,2022-03-07,3,17,-16,12,-7,-5,-4
936,TNK,2022-03-07,8,17,0,2,9,7,6
937,TNXP,2022-03-07,0,0,0,5,13,9,8
938,TOPS,2022-03-07,16,18,0,17,6,3,5
939,TPL,2022-03-07,0,0,0,1,6,7,5
940,TPR,2022-03-07,12,12,0,2,-1,1,3
941,TQQQ,2022-03-07,3,12,-15,3,15,11,12
942,TREX,2022-03-07,17,17,0,1,2,3,8
943,TRGP,2022-03-07,2,4,0,2,6,6,6
944,TRIP,2022-03-07,7,16,-13,5,-7,4,8
945,TRU,2022-03-07,0,0,0,2,3,3,8
946,TRV,2022-03-07,12,12,0,59,-1,-3,0
947,TS,2022-03-07,-6,0,-12,2,4,3,6
948,TSCO,2022-03-07,0,0,0,1,4,3,4
949,TSLA,2022-03-07,16,37,-23,357,11,3,4
950,TSM,2022-03-07,17,17,0,5,10,12,15
951,TSN,2022-03-07,12,12,0,1,7,5,3
952,TSP,2022-03-07,12,12,0,1,1,1,3
953,TT,2022-03-07,-2,12,-16,2,4,5,7
954,TTCF,2022-03-07,0,0,0,1,0,1,1
955,TTD,2022-03-07,6,12,0,2,13,17,14
956,TTGT,2022-03-07,12,12,0,1,8,7,6
957,TTM,2022-03-07,-20,12,-29,54,9,9,12
958,TUP,2022-03-07,-20,11,-24,34,-13,-3,1
959,TW,2022-03-07,12,12,0,1,9,8,7
960,TWLO,2022-03-07,8,12,0,3,2,2,5
961,TWNK,2022-03-07,-1,13,-15,7,-2,2,6
962,TWO,2022-03-07,0,0,0,2,1,1,3
963,TWOU,2022-03-07,20,20,0,1,7,8,9
964,TWST,2022-03-07,12,12,0,1,11,8,7
965,TWTR,2022-03-07,-9,0,-9,2,-24,-19,-14
966,TXT,2022-03-07,9,13,0,3,5,5,7
967,U,2022-03-07,10,10,0,3,9,9,13
968,UA,2022-03-07,13,19,-15,11,9,6,5
969,UAA,2022-03-07,8,19,-7,18,9,6,5
970,UAL,2022-03-07,10,16,0,3,11,9,10
971,UBER,2022-03-07,7,15,-15,6,8,10,11
972,UBS,2022-03-07,-3,17,-13,15,5,4,6
973,UBX,2022-03-07,7,18,0,11,7,7,11
974,UGI,2022-03-07,12,12,0,2,2,2,2
975,UL,2022-03-07,-2,16,-18,39,-8,-6,-3
976,ULTA,2022-03-07,5,20,0,4,12,10,10
977,UNH,2022-03-07,7,7,0,2,13,9,6
978,UNM,2022-03-07,18,18,0,1,7,5,5
979,UNP,2022-03-07,19,19,0,1,8,1,3
980,UPS,2022-03-07,8,16,-2,9,0,7,10
981,UPST,2022-03-07,3,15,-11,10,19,20,20
982,UPWK,2022-03-07,6,17,-2,17,-12,-13,-2
983,URBN,2022-03-07,-9,0,-9,2,-4,-5,0
984,URI,2022-03-07,20,20,0,1,3,7,6
985,USEG,2022-03-07,9,9,0,17,16,13,11
986,USWS,2022-03-07,22,23,0,34,19,17,15
987,UTX,2022-03-07,0,0,0,1,3,4,4
988,UWMC,2022-03-07,16,16,0,6,6,3,3
989,V,2022-03-07,12,15,0,9,8,8,9
