symbol,timestamp,close
AMC,2022-01-04 15:00:00+00:00,-0.006737136019146384
AMC,2022-01-04 16:00:00+00:00,0.00798759894141221
AMC,2022-01-04 17:00:00+00:00,-0.00439442231075704
AMC,2022-01-04 18:00:00+00:00,0.012821282368335796
AMC,2022-01-04 19:00:00+00:00,0.007107834421831605
AMC,2022-01-04 20:00:00+00:00,-0.002746174970576609
AMC,2022-01-04 21:00:00+00:00,-0.0007867820613691734
AMC,2022-01-04 22:00:00+00:00,0.0
AMC,2022-01-04 23:00:00+00:00,0.0
AMC,2022-01-05 00:00:00+00:00,-0.009842519685039353
AMC,2022-01-05 09:00:00+00:00,-0.0023856858846917905
AMC,2022-01-05 10:00:00+00:00,-0.0023913909924272447
AMC,2022-01-05 11:00:00+00:00,0.003995205753096309
AMC,2022-01-05 12:00:00+00:00,0.0137843215280542
AMC,2022-01-05 13:00:00+00:00,-0.02066225997393678
AMC,2022-01-05 14:00:00+00:00,-0.02945891783567134
AMC,2022-01-05 15:00:00+00:00,-0.016721040677266208
AMC,2022-01-05 16:00:00+00:00,-0.026883549418104002
AMC,2022-01-05 17:00:00+00:00,0.022874406560207117
AMC,2022-01-05 18:00:00+00:00,-0.04029535864978895
AMC,2022-01-05 19:00:00+00:00,-0.00018465596834471576
AMC,2022-01-05 20:00:00+00:00,0.011837754168718906
AMC,2022-01-05 21:00:00+00:00,-0.003911342894393766
AMC,2022-01-05 22:00:00+00:00,-0.002617801047120505
AMC,2022-01-05 23:00:00+00:00,0.001312335958005395
AMC,2022-01-06 00:00:00+00:00,-0.000436871996505106
AMC,2022-01-06 09:00:00+00:00,0.013548951048951041
AMC,2022-01-06 10:00:00+00:00,-0.012505390254420101
AMC,2022-01-06 11:00:00+00:00,-0.005676855895196509
AMC,2022-01-06 12:00:00+00:00,0.008783487044356608
AMC,2022-01-06 13:00:00+00:00,-0.0629690901175447
AMC,2022-01-06 14:00:00+00:00,0.06116077236150086
AMC,2022-01-06 15:00:00+00:00,0.004859894921190877
AMC,2022-01-06 16:00:00+00:00,-0.003093547122129836
AMC,2022-01-06 17:00:00+00:00,-0.007648601398601462
AMC,2022-01-06 18:00:00+00:00,0.008147985025324989
AMC,2022-01-06 19:00:00+00:00,-0.018833551769331658
AMC,2022-01-06 20:00:00+00:00,0.15811549096349342
AMC,2022-01-06 21:00:00+00:00,-0.06920415224913501
AMC,2022-01-06 22:00:00+00:00,0.001652209830648399
AMC,2022-01-06 23:00:00+00:00,-0.005360824742267956
AMC,2022-01-07 00:00:00+00:00,-0.004975124378109541
AMC,2022-01-07 09:00:00+00:00,-0.007916666666666683
AMC,2022-01-07 10:00:00+00:00,-0.007139857202855815
AMC,2022-01-07 11:00:00+00:00,-0.006345177664974666
AMC,2022-01-07 12:00:00+00:00,-0.004257130693912203
AMC,2022-01-07 13:00:00+00:00,-0.0055579307396322886
AMC,2022-01-07 14:00:00+00:00,-0.022785898538263183
AMC,2022-01-07 15:00:00+00:00,0.008794544654641356
AMC,2022-01-07 16:00:00+00:00,-0.004662035159333389
AMC,2022-01-07 17:00:00+00:00,-0.007580072733645915
AMC,2022-01-07 18:00:00+00:00,0.010816777041942727
AMC,2022-01-07 19:00:00+00:00,0.004586154182135926
AMC,2022-01-07 20:00:00+00:00,-0.0013043478260870156
AMC,2022-01-07 21:00:00+00:00,0.0008707009142359112
AMC,2022-01-07 22:00:00+00:00,-0.00043497172683770735
AMC,2022-01-07 23:00:00+00:00,-0.0013054830287206887
AMC,2022-01-08 00:00:00+00:00,-0.007843137254901933
AMC,2022-01-10 09:00:00+00:00,-0.0030742204655248573
AMC,2022-01-10 10:00:00+00:00,-0.003964757709251088
AMC,2022-01-10 11:00:00+00:00,-0.005307386112339718
AMC,2022-01-10 12:00:00+00:00,-0.01111605157847928
AMC,2022-01-10 13:00:00+00:00,-0.025179856115107868
AMC,2022-01-10 14:00:00+00:00,-0.012453874538745358
AMC,2022-01-10 15:00:00+00:00,0.039752452125175086
AMC,2022-01-10 16:00:00+00:00,-0.03396507809587124
AMC,2022-01-10 17:00:00+00:00,0.023017902813299296
AMC,2022-01-10 18:00:00+00:00,0.012727272727272698
AMC,2022-01-10 19:00:00+00:00,0.022046678635547545
AMC,2022-01-10 20:00:00+00:00,-0.0004918493535693846
AMC,2022-01-10 21:00:00+00:00,-0.002636203866432485
AMC,2022-01-10 22:00:00+00:00,-0.004845814977973539
AMC,2022-01-10 23:00:00+00:00,0.0035413899955734074
AMC,2022-01-11 00:00:00+00:00,0.010145566828407393
AMC,2022-01-11 09:00:00+00:00,-0.0030567685589519833
AMC,2022-01-11 10:00:00+00:00,-0.0008760402978537085
AMC,2022-01-11 11:00:00+00:00,-0.005260850504164694
AMC,2022-01-11 12:00:00+00:00,-0.011458792419568153
AMC,2022-01-11 13:00:00+00:00,0.04257690592955865
AMC,2022-01-11 14:00:00+00:00,-0.026294633311952254
AMC,2022-01-11 15:00:00+00:00,0.02044786803747023
AMC,2022-01-11 16:00:00+00:00,-0.01272180308749038
AMC,2022-01-11 17:00:00+00:00,-0.014825567456113964
AMC,2022-01-11 18:00:00+00:00,-0.007964601769911539
AMC,2022-01-11 19:00:00+00:00,0.016503122212310428
AMC,2022-01-11 20:00:00+00:00,-0.001755155770074568
AMC,2022-01-11 21:00:00+00:00,0.00043956043956061563
AMC,2022-01-11 22:00:00+00:00,-0.0004393673110720808
AMC,2022-01-11 23:00:00+00:00,-0.0013186813186814028
AMC,2022-01-12 00:00:00+00:00,0.0008802816901407606
AMC,2022-01-12 09:00:00+00:00,-0.0004397537379067229
AMC,2022-01-12 10:00:00+00:00,0.009238891333040122
AMC,2022-01-12 11:00:00+00:00,-0.0034873583260680574
AMC,2022-01-12 12:00:00+00:00,0.007436570428696498
AMC,2022-01-12 13:00:00+00:00,0.0017368649587494733
AMC,2022-01-12 14:00:00+00:00,-0.025903771131339348
AMC,2022-01-12 15:00:00+00:00,-0.0009967782702338113
AMC,2022-01-12 16:00:00+00:00,0.019158129175946614
AMC,2022-01-12 17:00:00+00:00,-0.007827762990546328
AMC,2022-01-12 18:00:00+00:00,0.002378749834808902
AMC,2022-01-12 19:00:00+00:00,-0.001538123489343013
AMC,2022-01-12 20:00:00+00:00,-0.012319542253521054
AMC,2022-01-12 21:00:00+00:00,0.004897482631539107
AMC,2022-01-12 22:00:00+00:00,0.0022172949002217113
AMC,2022-01-12 23:00:00+00:00,-4.424778761058512e-06
AMC,2022-01-13 00:00:00+00:00,-0.007075252545365229
AMC,2022-01-13 09:00:00+00:00,-0.005347593582887722
AMC,2022-01-13 10:00:00+00:00,0.004032258064516014
AMC,2022-01-13 11:00:00+00:00,0.009817045961624249
AMC,2022-01-13 12:00:00+00:00,0.004860804242156513
AMC,2022-01-13 13:00:00+00:00,0.012752858399296407
AMC,2022-01-13 14:00:00+00:00,-0.030829353017802874
AMC,2022-01-13 15:00:00+00:00,0.019305555555555687
AMC,2022-01-13 16:00:00+00:00,-0.02377488363097724
AMC,2022-01-13 17:00:00+00:00,-0.013057181449797395
AMC,2022-01-13 18:00:00+00:00,-0.016651459854014727
AMC,2022-01-13 19:00:00+00:00,-0.04152168870331707
AMC,2022-01-13 20:00:00+00:00,0.002420135527589684
AMC,2022-01-13 21:00:00+00:00,0.0004876871076773259
AMC,2022-01-13 22:00:00+00:00,-0.0009700725382598696
AMC,2022-01-13 23:00:00+00:00,-0.0009661835748792091
AMC,2022-01-14 00:00:00+00:00,0.014506769825918697
AMC,2022-01-14 09:00:00+00:00,-0.007149666348903794
AMC,2022-01-14 10:00:00+00:00,-0.001440230436869805
AMC,2022-01-14 11:00:00+00:00,-0.033653846153846145
AMC,2022-01-14 12:00:00+00:00,0.0004975124378108209
AMC,2022-01-14 13:00:00+00:00,-0.001491795126802642
AMC,2022-01-14 14:00:00+00:00,0.021912350597609542
AMC,2022-01-14 15:00:00+00:00,-0.005847953216374324
AMC,2022-01-14 16:00:00+00:00,-0.013235294117647012
AMC,2022-01-14 17:00:00+00:00,0.006706408345752646
AMC,2022-01-14 18:00:00+00:00,-0.0002467308166789195
AMC,2022-01-14 19:00:00+00:00,0.01530108588351431
AMC,2022-01-14 20:00:00+00:00,-0.0019397180359747024
AMC,2022-01-14 21:00:00+00:00,-0.0019532296481752365
AMC,2022-01-14 22:00:00+00:00,-0.004392386530014614
AMC,2022-01-14 23:00:00+00:00,0.0
AMC,2022-01-15 00:00:00+00:00,-0.017156862745097978
AMC,2022-01-18 09:00:00+00:00,-0.006483790523690747
AMC,2022-01-18 10:00:00+00:00,-0.0010040160642571516
AMC,2022-01-18 11:00:00+00:00,0.004020100502512669
AMC,2022-01-18 12:00:00+00:00,-0.0015015015015015232
AMC,2022-01-18 13:00:00+00:00,-0.049624060150375904
AMC,2022-01-18 14:00:00+00:00,0.00043248945147666973
AMC,2022-01-18 15:00:00+00:00,-0.014139454455351586
AMC,2022-01-18 16:00:00+00:00,-0.029144385026737885
AMC,2022-01-18 17:00:00+00:00,0.0008262186725420673
AMC,2022-01-18 18:00:00+00:00,0.03907539900935597
AMC,2022-01-18 19:00:00+00:00,-0.002383474576271083
AMC,2022-01-18 20:00:00+00:00,-0.004512874966817182
AMC,2022-01-18 21:00:00+00:00,0.0010666666666665492
AMC,2022-01-18 22:00:00+00:00,-0.0005327650506126158
AMC,2022-01-18 23:00:00+00:00,-0.008528784648187626
AMC,2022-01-19 00:00:00+00:00,0.0
AMC,2022-01-19 09:00:00+00:00,-0.0021505376344087557
AMC,2022-01-19 10:00:00+00:00,0.004849137931034475
AMC,2022-01-19 11:00:00+00:00,-0.0005361930294904838
AMC,2022-01-19 12:00:00+00:00,0.013953862660944116
AMC,2022-01-19 13:00:00+00:00,0.005021137454299218
AMC,2022-01-19 14:00:00+00:00,-0.03474598578573307
AMC,2022-01-19 15:00:00+00:00,0.005181347150259086
AMC,2022-01-19 16:00:00+00:00,0.013000542593597286
AMC,2022-01-19 17:00:00+00:00,0.007788061875991126
AMC,2022-01-19 18:00:00+00:00,-0.005144831251660986
AMC,2022-01-19 19:00:00+00:00,-0.02084602151916315
AMC,2022-01-19 20:00:00+00:00,0.003382802269751295
AMC,2022-01-19 21:00:00+00:00,0.004350190320826508
AMC,2022-01-19 22:00:00+00:00,-0.002707092582566184
AMC,2022-01-19 23:00:00+00:00,-0.0021769815418025695
AMC,2022-01-20 00:00:00+00:00,0.017959836560590636
AMC,2022-01-20 09:00:00+00:00,0.002137894174238264
AMC,2022-01-20 10:00:00+00:00,-0.016000000000000014
AMC,2022-01-20 11:00:00+00:00,0.003794037940379358
AMC,2022-01-20 12:00:00+00:00,0.007019438444924253
AMC,2022-01-20 13:00:00+00:00,0.02680965147453085
AMC,2022-01-20 14:00:00+00:00,-0.004960835509138284
AMC,2022-01-20 15:00:00+00:00,0.003673576489110486
AMC,2022-01-20 16:00:00+00:00,0.004705882352941115
AMC,2022-01-20 17:00:00+00:00,-0.012230028623471223
AMC,2022-01-20 18:00:00+00:00,-0.02264488935721809
AMC,2022-01-20 19:00:00+00:00,-0.02534743560716335
AMC,2022-01-20 20:00:00+00:00,-0.004424778761061843
AMC,2022-01-20 21:00:00+00:00,0.0005555555555556424
AMC,2022-01-20 22:00:00+00:00,-0.0016657412548585215
AMC,2022-01-20 23:00:00+00:00,-0.0038932146829810943
AMC,2022-01-21 00:00:00+00:00,0.018983807928531604
AMC,2022-01-21 09:00:00+00:00,-0.0021917808219177326
AMC,2022-01-21 10:00:00+00:00,-0.007688083470620555
AMC,2022-01-21 11:00:00+00:00,-0.013281682346430679
AMC,2022-01-21 12:00:00+00:00,0.008973639932697619
AMC,2022-01-21 13:00:00+00:00,-0.054752640355753224
AMC,2022-01-21 14:00:00+00:00,0.023522493384298793
AMC,2022-01-21 15:00:00+00:00,-0.007181844297615592
AMC,2022-01-21 16:00:00+00:00,0.0028935185185183787
AMC,2022-01-21 17:00:00+00:00,0.024241200230813664
AMC,2022-01-21 18:00:00+00:00,0.015205548137756875
AMC,2022-01-21 19:00:00+00:00,-0.0033296337402884957
AMC,2022-01-21 20:00:00+00:00,-0.008908685968819552
AMC,2022-01-21 21:00:00+00:00,-0.010112359550561778
AMC,2022-01-21 22:00:00+00:00,0.0005675368898976352
AMC,2022-01-21 23:00:00+00:00,-0.005672149744753163
AMC,2022-01-22 00:00:00+00:00,-0.02681118083285805
AMC,2022-01-24 09:00:00+00:00,0.0029308323563892458
AMC,2022-01-24 10:00:00+00:00,-0.0029222676797194813
AMC,2022-01-24 11:00:00+00:00,-0.011137162954278912
AMC,2022-01-24 12:00:00+00:00,-0.013046828689982304
AMC,2022-01-24 13:00:00+00:00,-0.04443870533756955
AMC,2022-01-24 14:00:00+00:00,-0.010685103708359511
AMC,2022-01-24 15:00:00+00:00,-0.04701397712833544
AMC,2022-01-24 16:00:00+00:00,0.0325333333333333
AMC,2022-01-24 17:00:00+00:00,0.08858471074380159
AMC,2022-01-24 18:00:00+00:00,-0.04151838671411623
AMC,2022-01-24 19:00:00+00:00,0.02970297029702973
AMC,2022-01-24 20:00:00+00:00,-0.0018028846153846922
AMC,2022-01-24 21:00:00+00:00,-0.0036122817579770095
AMC,2022-01-24 22:00:00+00:00,-0.0024169184290029344
AMC,2022-01-24 23:00:00+00:00,-0.015748031496063075
AMC,2022-01-25 00:00:00+00:00,-0.012923076923076926
AMC,2022-01-25 09:00:00+00:00,-0.00436408977556102
AMC,2022-01-25 10:00:00+00:00,0.0018785222291797243
AMC,2022-01-25 11:00:00+00:00,-0.006249999999999978
AMC,2022-01-25 12:00:00+00:00,0.009433962264151052
AMC,2022-01-25 13:00:00+00:00,-0.009345794392523366
AMC,2022-01-25 14:00:00+00:00,0.0062893081761006275
AMC,2022-01-25 15:00:00+00:00,-0.009243749999999995
AMC,2022-01-25 16:00:00+00:00,0.006806669147936262
AMC,2022-01-25 17:00:00+00:00,0.025689223057644206
AMC,2022-01-25 18:00:00+00:00,-0.006719609040928498
AMC,2022-01-25 19:00:00+00:00,-0.01537515375153753
AMC,2022-01-25 20:00:00+00:00,-0.004372267332917068
AMC,2022-01-25 21:00:00+00:00,-0.005018820577164407
AMC,2022-01-25 22:00:00+00:00,0.003783102143757988
AMC,2022-01-25 23:00:00+00:00,0.0006281407035175768
AMC,2022-01-26 00:00:00+00:00,0.02824858757062132
AMC,2022-01-26 09:00:00+00:00,0.01892551892551908
AMC,2022-01-26 10:00:00+00:00,-0.016177351707609366
AMC,2022-01-26 11:00:00+00:00,-0.0073081607795372205
AMC,2022-01-26 12:00:00+00:00,0.009202453987730008
AMC,2022-01-26 13:00:00+00:00,-0.0018297872340425902
AMC,2022-01-26 14:00:00+00:00,-0.024354594120548745
AMC,2022-01-26 15:00:00+00:00,0.0455181023720348
AMC,2022-01-26 16:00:00+00:00,0.05437871659541971
AMC,2022-01-26 17:00:00+00:00,-0.013114382785957002
AMC,2022-01-26 18:00:00+00:00,-0.06589245140116129
AMC,2022-01-26 19:00:00+00:00,-0.02149877149877155
AMC,2022-01-26 20:00:00+00:00,-0.0006277463904582614
AMC,2022-01-26 21:00:00+00:00,-0.0006281407035175768
AMC,2022-01-26 22:00:00+00:00,0.007548711502199934
AMC,2022-01-26 23:00:00+00:00,-0.0031253703969408297
AMC,2022-01-27 00:00:00+00:00,0.003754693366708306
AMC,2022-01-27 09:00:00+00:00,-0.011845386533665847
AMC,2022-01-27 10:00:00+00:00,0.012618296529968598
AMC,2022-01-27 11:00:00+00:00,-0.004361370716510882
AMC,2022-01-27 12:00:00+00:00,0.015018773466833446
AMC,2022-01-27 13:00:00+00:00,-0.0036374845869295847
AMC,2022-01-27 14:00:00+00:00,-0.07307716106676576
AMC,2022-01-27 15:00:00+00:00,0.0043391188251000745
AMC,2022-01-27 16:00:00+00:00,-0.020272515785975442
AMC,2022-01-27 17:00:00+00:00,0.019674355495250984
AMC,2022-01-27 18:00:00+00:00,-0.02528276779773775
AMC,2022-01-27 19:00:00+00:00,-0.00887372013651877
AMC,2022-01-27 20:00:00+00:00,0.004820936639118534
AMC,2022-01-27 21:00:00+00:00,0.005483207676490798
AMC,2022-01-27 22:00:00+00:00,0.0013633265167007913
AMC,2022-01-27 23:00:00+00:00,-0.004084411164057111
AMC,2022-01-28 00:00:00+00:00,0.007518796992481258
AMC,2022-01-28 09:00:00+00:00,-0.016960651289009476
AMC,2022-01-28 10:00:00+00:00,-0.004830917874396157
AMC,2022-01-28 11:00:00+00:00,-0.022392510402219234
AMC,2022-01-28 12:00:00+00:00,0.016521128459044743
AMC,2022-01-28 13:00:00+00:00,-0.04431263084438242
AMC,2022-01-28 14:00:00+00:00,0.04698064987221606
AMC,2022-01-28 15:00:00+00:00,0.030798415443842986
AMC,2022-01-28 16:00:00+00:00,-0.006765899864682012
AMC,2022-01-28 17:00:00+00:00,0.007220708446866508
AMC,2022-01-28 18:00:00+00:00,-0.008521574462329151
AMC,2022-01-28 19:00:00+00:00,0.027967257844474736
AMC,2022-01-28 20:00:00+00:00,-0.004644990046449915
AMC,2022-01-28 21:00:00+00:00,-0.0033333333333334103
AMC,2022-01-28 22:00:00+00:00,0.0013377926421405117
AMC,2022-01-28 23:00:00+00:00,0.002672010688042681
AMC,2022-01-29 00:00:00+00:00,0.003997335109926725
AMC,2022-01-31 09:00:00+00:00,-0.004644990046449915
AMC,2022-01-31 10:00:00+00:00,-0.009333333333333416
AMC,2022-01-31 11:00:00+00:00,-0.0020188425302826163
AMC,2022-01-31 12:00:00+00:00,0.012811867835468504
AMC,2022-01-31 13:00:00+00:00,0.05126498002663116
AMC,2022-01-31 14:00:00+00:00,0.022799240025332512
AMC,2022-01-31 15:00:00+00:00,-0.0021671826625386803
AMC,2022-01-31 16:00:00+00:00,-0.006441203847347143
AMC,2022-01-31 17:00:00+00:00,-0.006070750474667652
AMC,2022-01-31 18:00:00+00:00,0.006660801809727168
AMC,2022-01-31 19:00:00+00:00,0.0018726591760300781
AMC,2022-01-31 20:00:00+00:00,-0.0031152647975077885
AMC,2022-01-31 21:00:00+00:00,0.0006250000000000977
AMC,2022-01-31 22:00:00+00:00,0.0006246096189879147
AMC,2022-01-31 23:00:00+00:00,0.0
AMC,2022-02-01 00:00:00+00:00,0.00811485642946308
AMC,2022-02-01 09:00:00+00:00,-0.0006191950464394802
AMC,2022-02-01 10:00:00+00:00,0.006815365551424923
AMC,2022-02-01 11:00:00+00:00,0.1446153846153848
AMC,2022-02-01 12:00:00+00:00,-0.05161290322580647
AMC,2022-02-01 13:00:00+00:00,-0.04081632653061218
AMC,2022-02-01 14:00:00+00:00,0.05703309692671388
AMC,2022-02-01 15:00:00+00:00,0.016494268940452805
AMC,2022-02-01 16:00:00+00:00,-0.027502750275027465
AMC,2022-02-01 17:00:00+00:00,-0.03987556561085959
AMC,2022-02-01 18:00:00+00:00,-0.010898379970545102
AMC,2022-02-01 19:00:00+00:00,0.004169148302560988
AMC,2022-02-01 20:00:00+00:00,0.008896797153024938
AMC,2022-02-01 21:00:00+00:00,0.0017636684303350414
AMC,2022-02-01 22:00:00+00:00,-0.004107981220657253
AMC,2022-02-01 23:00:00+00:00,-0.0005892751915143046
AMC,2022-02-02 00:00:00+00:00,0.011792452830188704
AMC,2022-02-02 09:00:00+00:00,-0.0005827505827507018
AMC,2022-02-02 10:00:00+00:00,-0.0017492711370260539
AMC,2022-02-02 11:00:00+00:00,-0.012266355140186924
AMC,2022-02-02 12:00:00+00:00,0.00591366055588427
AMC,2022-02-02 13:00:00+00:00,-0.025279247501469926
AMC,2022-02-02 14:00:00+00:00,-0.006634499396863669
AMC,2022-02-02 15:00:00+00:00,-0.023679417122040136
AMC,2022-02-02 16:00:00+00:00,0.005398009950248861
AMC,2022-02-02 17:00:00+00:00,-0.0005628819556127151
AMC,2022-02-02 18:00:00+00:00,-0.01811520203989414
AMC,2022-02-02 19:00:00+00:00,-0.029309801449732054
AMC,2022-02-02 20:00:00+00:00,-0.013636363636363669
AMC,2022-02-02 21:00:00+00:00,-0.004608294930875556
AMC,2022-02-02 22:00:00+00:00,-0.001984126984126977
AMC,2022-02-02 23:00:00+00:00,-0.005964214711729587
AMC,2022-02-03 00:00:00+00:00,-0.011333333333333306
AMC,2022-02-03 09:00:00+00:00,0.008091706001348564
AMC,2022-02-03 10:00:00+00:00,0.0033444816053511683
AMC,2022-02-03 11:00:00+00:00,0.010666666666666602
AMC,2022-02-03 12:00:00+00:00,-0.00593667546174137
AMC,2022-02-03 13:00:00+00:00,0.00512939615129393
AMC,2022-02-03 14:00:00+00:00,0.006119902556891432
AMC,2022-02-03 15:00:00+00:00,-0.007263779527559078
AMC,2022-02-03 16:00:00+00:00,-0.011183597390493905
AMC,2022-02-03 17:00:00+00:00,-0.0056884646493005064
AMC,2022-02-03 18:00:00+00:00,-0.0070655462184874285
AMC,2022-02-03 19:00:00+00:00,0.005423191761623203
AMC,2022-02-03 20:00:00+00:00,0.023569023569023573
AMC,2022-02-03 21:00:00+00:00,-0.005921052631578938
AMC,2022-02-03 22:00:00+00:00,0.003970880211780381
AMC,2022-02-03 23:00:00+00:00,0.005932762030322891
AMC,2022-02-04 00:00:00+00:00,-0.000655307994757548
AMC,2022-02-04 09:00:00+00:00,-0.00721311475409836
AMC,2022-02-04 10:00:00+00:00,-0.009247027741083214
AMC,2022-02-04 11:00:00+00:00,0.008666666666666822
AMC,2022-02-04 12:00:00+00:00,-0.014540647719762156
AMC,2022-02-04 13:00:00+00:00,0.007042253521126751
AMC,2022-02-04 14:00:00+00:00,-0.005994005994006013
AMC,2022-02-04 15:00:00+00:00,-0.0026800670016751127
AMC,2022-02-04 16:00:00+00:00,0.01684917702384947
AMC,2022-02-04 17:00:00+00:00,0.008536053594788484
AMC,2022-02-04 18:00:00+00:00,0.018015067147068464
AMC,2022-02-04 19:00:00+00:00,-0.012226512226512165
AMC,2022-02-04 20:00:00+00:00,0.006514657980456029
AMC,2022-02-04 21:00:00+00:00,0.0006472491909386147
AMC,2022-02-04 22:00:00+00:00,-0.0019404915912031306
AMC,2022-02-04 23:00:00+00:00,-0.0006480881399870686
AMC,2022-02-05 00:00:00+00:00,0.012321660181582317
AMC,2022-02-07 09:00:00+00:00,-0.0006406149903908087
AMC,2022-02-07 10:00:00+00:00,0.0
AMC,2022-02-07 11:00:00+00:00,0.007051282051282026
AMC,2022-02-07 12:00:00+00:00,0.004455760661998598
AMC,2022-02-07 13:00:00+00:00,-0.0066539923954371805
AMC,2022-02-07 14:00:00+00:00,-0.016905901116427424
AMC,2022-02-07 15:00:00+00:00,-0.028228423101881894
AMC,2022-02-07 16:00:00+00:00,-0.01569282136894823
AMC,2022-02-07 17:00:00+00:00,0.008480325644504738
AMC,2022-02-07 18:00:00+00:00,0.0043726875210226
AMC,2022-02-07 19:00:00+00:00,-0.0013395847287340779
AMC,2022-02-07 20:00:00+00:00,0.0033534540576793948
AMC,2022-02-07 21:00:00+00:00,0.006016042780748743
AMC,2022-02-07 22:00:00+00:00,-0.0019933554817276322
AMC,2022-02-07 23:00:00+00:00,0.0
AMC,2022-02-08 00:00:00+00:00,0.0026631158455392434
AMC,2022-02-08 09:00:00+00:00,-0.003984063745019917
AMC,2022-02-08 10:00:00+00:00,0.0
AMC,2022-02-08 11:00:00+00:00,-0.004666666666666708
AMC,2022-02-08 12:00:00+00:00,0.0033489618218351946
AMC,2022-02-08 13:00:00+00:00,-0.00994659546061416
AMC,2022-02-08 14:00:00+00:00,0.012076056907828203
